#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBC1E
#Date Time: 2022-03-11 16:17:56.410

Channel 1 (V),Math 1 (nA)
0.9324367041435409,-0.005209852699411432
0.9327749044284934,-0.005209852699411586
0.9331131047134458,-0.005547462048039353
0.9334513049983982,-0.005209852699411432
0.9337895052833507,-0.005209852699411432
0.9341277055683032,-0.005209852699411586
0.9344659058532555,-0.005547462048039353
0.9344659058532555,-0.005547462048039353
0.9348041061382081,-0.005547462048039353
0.9351423064231604,-0.005547462048039353
0.9354805067081129,-0.005547462048039353
0.9358187069930654,-0.005547462048039353
0.9361569072780179,-0.005547462048039353
0.9364951075629702,-0.005547462048039353
0.9368333078479226,-0.005547462048039353
0.9368333078479226,-0.005547462048039353
0.9375097084178275,-0.005547462048039353
0.9375097084178275,-0.005547462048039353
0.93784790870278,-0.005547462048039353
0.9381861089877326,-0.005547462048039353
0.9385243092726849,-0.005547462048039353
0.9388625095576373,-0.005547462048039353
0.9388625095576373,-0.005547462048039353
0.9392007098425897,-0.005547462048039353
0.9395389101275422,-0.005547462048039353
0.9398771104124947,-0.005547462048039353
0.9402153106974471,-0.005547462048039353
0.9402153106974475,-0.005547462048039353
0.9408917112673519,-0.005547462048039353
0.9408917112673519,-0.005547462048039353
0.9412299115523044,-0.005547462048039353
0.9415681118372569,-0.005547462048039353
0.9419063121222093,-0.005547462048039353
0.9422445124071618,-0.005547462048039353
0.9425827126921144,-0.005547462048039353
0.9429209129770666,-0.005547462048039353
0.9432591132620191,-0.005547462048039353
0.9432591132620194,-0.005547462048039353
0.943935513831924,-0.005547462048039353
0.943935513831924,-0.005547462048039353
0.9442737141168764,-0.005547462048039353
0.944611914401829,-0.005547462048039353
0.9449501146867814,-0.005547462048039353
0.9452883149717337,-0.005547462048039353
0.9456265152566862,-0.005547462048039353
0.9456265152566862,-0.005547462048039353
0.9459647155416386,-0.005547462048039353
0.9463029158265911,-0.005547462048039353
0.9466411161115437,-0.005547462048039353
0.946979316396496,-0.005547462048039353
0.9473175166814485,-0.005547462048039353
0.9476557169664008,-0.005209852699411586
0.9476557169664008,-0.005547462048039353
0.9483321175363058,-0.005209852699411432
0.9483321175363058,-0.005547462048039353
0.9486703178212583,-0.005547462048039353
0.9490085181062107,-0.005547462048039353
0.9493467183911631,-0.005547462048039353
0.9496849186761156,-0.005209852699411432
0.9500231189610679,-0.005547462048039353
0.9500231189610679,-0.005547462048039353
0.9503613192460204,-0.005547462048039353
0.950699519530973,-0.005547462048039353
