#Digilent WaveForms Oscilloscope XY,
#Device Name: Discovery2NI,
#Serial Number: SN:210321ABE12F,
#Date Time: 2022-03-10 18:16:05.692,
,
#Channel 1 (V),Math 1 (nA)
0.527152769,0.033627785
0.52748744,0.033627785
0.527822112,0.033627785
0.528156784,0.033963228
0.528491456,0.033627785
0.528826128,0.033627785
0.5291608,0.033292342
0.529495472,0.033292342
0.529830143,0.032956899
0.530164815,0.032621455
0.530499487,0.032286012
0.531168831,0.032286012
0.531503503,0.033292342
0.531838174,0.033963228
0.532172846,0.032621455
0.532507518,0.031950569
0.53284219,0.031950569
0.533176862,0.031615126
0.533511534,0.031615126
0.533846206,0.031279683
0.534515549,0.03094424
0.534850221,0.03094424
0.534850221,0.030608797
0.535519565,0.030608797
0.535854237,0.030608797
0.536188909,0.030608797
0.53652358,0.030608797
0.536858252,0.030608797
0.537192924,0.030608797
0.537527596,0.030273353
0.537862268,0.031279683
0.538531611,0.031279683
0.538866283,0.030273353
0.539200955,0.029267024
0.539535627,0.028931581
0.539870299,0.028931581
0.540204971,0.028931581
0.540539643,0.028931581
0.540874314,0.028931581
0.541208986,0.028931581
0.54187833,0.028596138
0.54187833,0.028596138
0.542547674,0.028596138
0.542882345,0.028596138
0.543217017,0.028260695
0.543551689,0.027589808
0.543886361,0.027589808
0.544221033,0.027589808
0.544555705,0.029267024
0.544890377,0.028596138
1.613497588,0.00209613
1.61383226,0.002431573
1.614166932,0.002767016
1.614501603,0.004444232
1.614836275,0.00310246
1.615170947,0.002767016
1.615505619,0.002431573
1.616174963,0.002431573
1.616509634,0.002431573
1.616844306,0.002431573
1.617178978,0.00209613
1.61751365,0.00209613
1.617848322,0.00209613
1.618182994,0.002431573
1.618517666,0.002431573
1.618852337,0.002431573
1.619187009,0.002767016
1.619521681,0.002767016
1.619856353,0.002767016
1.620525697,0.002767016
1.620860368,0.00310246
1.62119504,0.004108789
1.621529712,0.002767016
1.622199056,0.00209613
1.622533728,0.001760687
1.622533728,0.00209613
1.6228684,0.00209613
1.623537743,0.00209613
1.623872415,0.002431573
1.624207087,0.002431573
1.624541759,0.002431573
1.624876431,0.002431573
1.625211102,0.002431573
1.625545774,0.002431573
1.625880446,0.002431573
1.626215118,0.00209613
1.626884462,0.00209613
1.627219134,0.002431573
1.627553805,0.003437903
