#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-29 19:39:04.311

Time (s),Channel 2 (V)
-0.1024,0.3511672168761472
-0.102375,0.4918224258616028
-0.10235,0.6054934220920549
-0.102325,0.6844222444004401
-0.1023,0.7245612608735078
-0.102275,0.7238866555546327
-0.10225,0.6823984284438148
-0.102225,0.602457698157117
-0.1022,0.4881120966077898
-0.102175,0.3464449796440215
-0.10215,0.1845397031140007
-0.102125,0.01251534680085352
-0.1021,-0.1605209174906063
-0.102075,-0.3251246152961275
-0.10205,-0.4708393641731463
-0.102025,-0.5902445056140366
-0.102,-0.6765939864300478
-0.101975,-0.7248282667296165
-0.10195,-0.7322489252372425
-0.101925,-0.6988559619529257
-0.1019,-0.6263358901738538
-0.101875,-0.5187363418132774
-0.10185,-0.3814541594221972
-0.101825,-0.2232592121459894
-0.1018,-0.05224676381115483
-0.101775,0.1214641057991801
-0.10175,0.2884289222207641
-0.101725,0.4385286056704709
-0.1017,0.564005194981237
-0.101675,0.657100728985999
-0.10165,0.7134302731120689
-0.101625,0.7289461954461959
-0.1016,0.7036484959883801
-0.101575,0.6385490827169342
-0.10155,0.5376955875451087
-0.101525,0.4058102477050292
-0.1015,0.2509883270231967
-0.101475,0.08199969464498746
-0.10145,-0.09204847762478496
-0.101425,-0.2610371100029942
-0.1014,-0.4151844253659516
-0.101375,-0.5460578572277185
-0.10135,-0.6465740497401065
-0.101325,-0.7099869497143646
-0.1013,-0.7342727411938678
-0.101275,-0.717070305562553
-0.10125,-0.6597288534581706
-0.101225,-0.5652841088156584
-0.1012,-0.4394702168454547
-0.101175,-0.2883586254174352
-0.10115,-0.1213938089958512
-0.101125,0.05265436327392119
-0.1011,0.2233295089493182
-0.101075,0.3811871535660885
-0.10105,0.5174574279788561
-0.101025,0.6243823710205574
-0.101,0.695553232161879
-0.100975,0.7275969848084457
-0.10095,0.7188271156630696
-0.100925,0.6692436247257506
-0.1009,0.5818822359314268
-0.100875,0.4618024891716614
-0.10085,0.31507583231633
-0.100825,0.1504721345108088
-0.1008,-0.022564129780651
-0.100775,-0.1949257887532357
-0.10075,-0.3561564599643815
-0.100725,-0.4971489716092746
-0.1007,-0.6104826651802893
-0.100675,-0.6890741848292369
-0.10065,-0.7295505039617421
-0.100625,-0.7288758986428671
-0.1006,-0.6870503688726116
-0.100575,-0.6071096385859138
-0.10055,-0.4927640370365866
-0.100525,-0.3510969200728183
-0.1005,-0.189528946202235
-0.100475,-0.01716728722965031
-0.10045,0.156206279721247
-0.100425,0.3201353722078932
-0.1004,0.4661874237443495
-0.100375,0.5852552625258023
-0.10035,0.6712674406823759
-0.100325,0.7191644183225071
-0.1003,0.7265850768301331
-0.100275,0.6931921135458162
-0.10025,0.6199974364478693
-0.100225,0.5123978880872929
-0.1002,0.3754530083556503
-0.100175,0.2169207584200049
-0.10015,0.04624561274460786
-0.100125,-0.127465256865727
-0.1001,-0.2940927706278735
-0.100075,-0.4441924540775803
-0.10005,-0.5689944380694714
-0.100025,-0.6620899720742334
-0.1,-0.7180822135408657
-0.09997499999999999,-0.7335981358749927
-0.09995,-0.7083004364171769
-0.099925,-0.643201023145731
-0.0999,-0.542010225314468
-0.09987500000000001,-0.4101248854743885
-0.09984999999999999,-0.255302964792556
-0.099825,-0.08597702975490917
-0.0998,0.08773383985542571
-0.099775,0.2563851695741974
-0.09975000000000001,0.4105324849371548
-0.09972499999999999,0.5410686141394841
-0.0997,0.640910201332997
