#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE135
#Date Time: 2021-11-30 16:06:05.285
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 2001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51199 V
#Offset: 0.000299138 V
#Relative: no
#Channel: Channel 2
#Range: 5.52909 V
#Offset: 6.9788e-05 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100.0000000000001,0.009852527951886486,-18.19564997124502,78.53320773111558
100.3459849147839,0.007733045839218564,-18.22270328967111,78.09859856425444
100.6931668851805,0.01169448567934803,-18.42458987765935,78.85726332780283
101.0415500528214,0.009813705828487951,-18.25597141382335,78.59772702249222
101.391138573668,0.009887122427439471,-18.24716854026513,78.63968753919653
101.7419366180606,0.008920915069737747,-18.27282456775847,78.81569468086698
102.0939483707681,0.01148149486540337,-18.15824755798234,78.58756463269239
102.4471780310382,0.01151569964913984,-18.16470577305583,78.69491636279524
102.8016298126474,0.01219315572089459,-18.15670922336454,78.76647849456734
103.1573079439511,0.009896871527380629,-18.07373774919213,78.59362954857298
103.5142166679345,0.01127388743402334,-18.08189086386886,78.71972063358234
103.8723602422622,0.0108326705679981,-18.05457021957886,78.49357777556665
104.2317429393305,0.01191272117459922,-18.06527836233749,78.59965746922421
104.5923690463169,0.00998525026561619,-17.96225522312288,78.21119339042248
104.9542428652323,0.01150912513866282,-17.94023372379015,78.42330778756951
105.3173687129717,0.01210247073508191,-17.95690216246759,78.6321694346846
105.681750921366,0.008707504407028381,-17.83458847632874,77.73737200138189
106.0473938372333,0.0134980810732876,-17.77359123146696,79.0788901789852
106.4143018224318,0.01544441023684459,-17.7902908061956,79.40543901731735
106.7824792539099,0.01007522024597845,-17.67429983335166,77.80296770986264
107.1519305237607,0.01357278251763941,-17.87141550553561,78.62367826158598
107.5226600392727,0.01029983352966867,-17.80935338405888,78.03190947827615
107.894672222983,0.01126569833843029,-17.74218759730338,78.21647712344689
108.26797151273,0.01007399014230822,-17.68268905870487,77.86053438248794
108.6425623617067,0.01245645311194053,-17.68457375228782,78.28457191657397
109.0184492385128,0.009904588167200232,-17.67259747352142,78.06371806216902
109.3956366272095,0.01056359642859279,-17.62190942185433,77.92274594958279
109.7741290273714,0.01186038757201812,-17.61317891271976,78.10176704789438
110.1539309541416,0.0105049689107856,-17.57811343674582,77.71893923957528
110.5350469382844,0.01051651091863077,-17.53004856815194,77.75740376433872
110.9174815262402,0.01100317833140058,-17.47513843144888,77.81225087476358
111.3012392801792,0.01134988392263278,-17.51955757586878,77.78330867694844
111.6863247780562,0.01067636830407747,-17.45133821990297,77.61152378325302
112.0727426136648,0.01195915089183496,-17.42146722962101,77.68771415372112
112.4604973966928,0.01015358283268931,-17.41698137912072,77.45654132073776
112.8495937527762,0.01030512074875032,-17.27425246953098,77.5157820841689
113.2400363235558,0.01088494831536257,-17.22610059881424,77.58130372833712
113.6318297667311,0.008854833259749301,-17.24989406657017,76.92069152967264
114.024978756117,0.01368007916710234,-17.28589812453428,78.0142137613509
114.4194879816987,0.01120955933472957,-17.29768055778636,77.38327776871341
114.8153621496884,0.01065105454472061,-17.23151165443823,77.38984327235509
115.2126059825808,0.009978134190566795,-17.20996957013314,77.3352123503882
115.6112242192101,0.01033538138726588,-17.1732938641026,77.40168583009003
116.0112216148054,0.01096997572371086,-17.11507697435951,77.17269154449824
116.4126029410492,0.01076557717715858,-17.08578436090418,77.34079090289565
116.8153729861326,0.01046876200631659,-17.06881278265833,77.22801236577943
117.2195365548131,0.01045597287529206,-17.03359370043028,77.22522504188476
117.6250984684724,0.01078431155298317,-17.0289984896722,77.20243783831859
118.0320635651731,0.01098032301570444,-16.99801066765956,77.03280108946902
118.4404366997167,0.01136900152039211,-16.96144152804122,77.04737325568223
118.850222743702,0.01074625719790981,-16.94511647814902,76.9990827944553
119.2614265855822,0.01018520036437268,-16.88327973104455,76.90379732028019
119.6740531307244,0.0118261957900697,-16.85923686448692,76.93222899780986
120.0881073014672,0.01091868580828874,-16.84486320464619,76.87626854109956
120.5035940371799,0.01110139716634932,-16.82495022867874,76.78568131262973
120.920518294321,0.01089455397080735,-16.77800476065756,76.60937576187173
121.3388850464979,0.01108654593648137,-16.78342240143022,76.57092386434454
121.7586992845256,0.0116668603174821,-16.7227642756744,76.96684263585199
122.1799660164873,0.01201503097679294,-16.73110920127701,76.72372598641998
122.6026902677924,0.01021546514670267,-16.68768255346489,76.52383183739531
123.0268770812382,0.01133678474642963,-16.64913215492089,76.49266700330485
123.4525315170691,0.009879355799251206,-16.61507672136749,76.54063804600676
123.879658653037,0.01181501093995058,-16.58577559314014,76.50375692592806
124.3082635844624,0.01047170743841943,-16.5482817721674,76.44843615168921
124.7383514242945,0.01174408090416523,-16.52820614596877,76.47278523949414
125.1699273031725,0.01111256566166006,-16.50380454665191,76.37989027310485
125.6029963694877,0.01080947807587307,-16.47169579341981,76.30731181192527
126.0375637894426,0.01121659982978827,-16.44805794745889,76.24561029110396
126.4736347471152,0.01105533362248816,-16.41060176860804,76.2133190877699
126.9112144445192,0.01122258688155747,-16.38683667235625,76.17700621398248
127.3503081016663,0.0108864968419194,-16.36024092710704,76.13968633397123
127.7909209566289,0.01113408320371694,-16.33609616874037,76.08821499966595
