#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE135
#Date Time: 2022-05-03 18:33:11.675
#Sample rate: 200000Hz
#Samples: 4096

Time (s),SPI
-0.004305,b00110010
-0.0043,b00110010
-0.004295,b00110010
-0.00429,b00110010
-0.004285,b00110010
-0.00428,b00110010
-0.004275,b00110010
-0.00427,b00110010
-0.004265,b00110010
-0.00426,b00110010
-0.004255,b00110010
-0.00425,b00110010
-0.004245,b00110010
-0.00424,b00110010
-0.004235,b00110010
-0.00423,b00110010
-0.004225,b00110010
-0.00422,b00110010
-0.004215,b00110010
-0.00421,b00110010
-0.004205,b00110010
-0.0042,b00110010
-0.004195,b00110010
-0.00419,b00110010
-0.004185,b00110010
-0.00418,b00110010
-0.004175,b00110010
-0.00417,b00110010
-0.004165,b00110010
-0.00416,b00110010
-0.004155,b10011001
-0.00415,b10011001
-0.004145,b10011001
-0.00414,b10011001
-0.004135,b10011001
-0.00413,b10011001
-0.004125,b10011001
-0.00412,b10011001
-0.004115,b10011001
-0.00411,b10011001
-0.004105,b10011001
-0.0041,b10011001
-0.004095,b10011001
-0.00409,b10011001
-0.004085,b10011001
-0.00408,b10011001
-0.004075,b10011001
-0.00407,b10011001
-0.004065,b10011001
-0.00406,b10011001
-0.004055,b10011001
-0.00405,b10011001
-0.004045,b10011001
-0.00404,b10011001
-0.004035,b10011001
-0.00403,b10011001
-0.004025,b10011001
-0.00402,b10011001
-0.004015,b10011001
-0.00401,b10011001
-0.004005,b10011001
-0.004,b10011001
-0.003995,b00110010
-0.00399,b00110010
-0.003985,b00110010
-0.00398,b00110010
-0.003975,b00110010
-0.00397,b00110010
-0.003965,b00110010
-0.00396,b00110010
-0.003955,b00110010
-0.00395,b00110010
-0.003945,b00110010
-0.00394,b00110010
-0.003935,b00110010
-0.00393,b00110010
-0.003925,b00110010
-0.00392,b00110010
-0.003915,b00110010
-0.00391,b00110010
-0.003905,b00110010
-0.0039,b00110010
-0.003895,b00110010
-0.00389,b00110010
-0.003885,b00110010
-0.00388,b00110010
-0.003875,b00110010
-0.00387,b00110010
-0.003865,b00110010
-0.00386,b00110010
-0.003855,b00110010
-0.00385,b00110010
-0.003845,b00110010
-0.00384,b00110010
-0.003835,b10011001
-0.00383,b10011001
-0.003825,b10011001
-0.00382,b10011001
-0.003815,b10011001
-0.00381,b10011001
-0.003805,b10011001
-0.0038,b10011001
-0.003795,b10011001
-0.00379,b10011001
-0.003785,b10011001
-0.00378,b10011001
-0.003775,b10011001
-0.00377,b10011001
-0.003765,b10011001
-0.00376,b10011001
-0.003755,b10011001
-0.00375,b10011001
-0.003745,b10011001
-0.00374,b10011001
-0.003735,b10011001
-0.00373,b10011001
-0.003725,b10011001
-0.00372,b10011001
-0.003715,b10011001
-0.00371,b10011001
-0.003705,b10011001
-0.0037,b10011001
-0.003695,b10011001
-0.00369,b10011001
-0.003685,b10011001
-0.00368,b10011001
-0.003675,b00110010
-0.00367,b00110010
-0.003665,b00110010
-0.00366,b00110010
-0.003655,b00110010
-0.00365,b00110010
-0.003645,b00110010
-0.00364,b00110010
-0.003635,b00110010
-0.00363,b00110010
-0.003625,b00110010
-0.00362,b00110010
-0.003615,b00110010
-0.00361,b00110010
-0.003605,b00110010
-0.0036,b00110010
-0.003595,b00110010
-0.00359,b00110010
-0.003585,b00110010
-0.00358,b00110010
-0.003575,b00110010
-0.00357,b00110010
-0.003565,b00110010
-0.00356,b00110010
-0.003555,b00110010
-0.00355,b00110010
-0.003545,b00110010
-0.00354,b00110010
-0.003535,b00110010
-0.00353,b00110010
-0.003525,b00110010
-0.00352,b00110010
-0.003515,b01100101
-0.00351,b01100101
-0.003505,b01100101
-0.0035,b01100101
-0.003495,b01100101
-0.00349,b01100101
-0.003485,b01100101
-0.00348,b01100101
-0.003475,b01100101
-0.00347,b01100101
-0.003465,b01100101
-0.00346,b01100101
-0.003455,b01100101
-0.00345,b01100101
-0.003445,b01100101
-0.00344,b01100101
-0.003435,b01100101
-0.00343,b01100101
-0.003425,b01100101
-0.00342,b01100101
-0.003415,b01100101
-0.00341,b01100101
-0.003405,b01100101
-0.0034,b01100101
-0.003395,b01100101
-0.00339,b01100101
-0.003385,b01100101
-0.00338,b01100101
-0.003375,b01100101
-0.00337,b01100101
-0.003365,b01100101
-0.00336,b01100101
-0.003355,b00110010
-0.00335,b00110010
-0.003345,b00110010
-0.00334,b00110010
-0.003335,b00110010
-0.00333,b00110010
-0.003325,b00110010
-0.00332,b00110010
-0.003315,b00110010
-0.00331,b00110010
-0.003305,b00110010
-0.0033,b00110010
-0.003295,b00110010
-0.00329,b00110010
-0.003285,b00110010
-0.00328,b00110010
-0.003275,b00110010
-0.00327,b00110010
-0.003265,b00110010
-0.00326,b00110010
-0.003255,b00110010
-0.00325,b00110010
-0.003245,b00110010
-0.00324,b00110010
-0.003235,b00110010
-0.00323,b00110010
-0.003225,b00110010
-0.00322,b00110010
-0.003215,b00110010
-0.00321,b00110010
-0.003205,b00110010
-0.0032,b00110010
-0.003195,b01100100
-0.00319,b01100100
-0.003185,b01100100
-0.00318,b01100100
-0.003175,b01100100
-0.00317,b01100100
-0.003165,b01100100
-0.00316,b01100100
-0.003155,b01100100
-0.00315,b01100100
-0.003145,b01100100
-0.00314,b01100100
-0.003135,b01100100
-0.00313,b01100100
-0.003125,b01100100
-0.00312,b01100100
-0.003115,b01100100
-0.00311,b01100100
-0.003105,b01100100
-0.0031,b01100100
-0.003095,b01100100
-0.00309,b01100100
-0.003085,b01100100
-0.00308,b01100100
-0.003075,b01100100
-0.00307,b01100100
-0.003065,b01100100
-0.00306,b01100100
-0.003055,b01100100
-0.00305,b01100100
-0.003045,b01100100
-0.00304,b01100100
-0.003035,b11001001
-0.00303,b11001001
-0.003025,b11001001
-0.00302,b11001001
-0.003015,b11001001
-0.00301,b11001001
-0.003005,b11001001
-0.003,b11001001
-0.002995,b11001001
-0.00299,b11001001
-0.002985,b11001001
-0.00298,b11001001
-0.002975,b11001001
-0.00297,b11001001
-0.002965,b11001001
-0.00296,b11001001
-0.002955,b11001001
-0.00295,b11001001
-0.002945,b11001001
-0.00294,b11001001
-0.002935,b11001001
-0.00293,b11001001
-0.002925,b11001001
-0.00292,b11001001
-0.002915,b11001001
-0.00291,b11001001
-0.002905,b11001001
-0.0029,b11001001
-0.002895,b11001001
-0.00289,b11001001
-0.002885,b11001001
-0.00288,b11001001
-0.002875,b10010100
-0.00287,b10010100
-0.002865,b10010100
-0.00286,b10010100
-0.002855,b10010100
-0.00285,b10010100
-0.002845,b10010100
-0.00284,b10010100
-0.002835,b10010100
-0.00283,b10010100
-0.002825,b10010100
-0.00282,b10010100
-0.002815,b10010100
-0.00281,b10010100
-0.002805,b10010100
-0.0028,b10010100
-0.002795,b10010100
-0.00279,b10010100
-0.002785,b10010100
-0.00278,b10010100
-0.002775,b10010100
-0.00277,b10010100
-0.002765,b10010100
-0.00276,b10010100
-0.002755,b10010100
-0.00275,b10010100
-0.002745,b10010100
-0.00274,b10010100
-0.002735,b10010100
-0.00273,b10010100
-0.002725,b10010100
-0.00272,b10010100
-0.002715,b11001001
-0.00271,b11001001
-0.002705,b11001001
-0.0027,b11001001
-0.002695,b11001001
-0.00269,b11001001
-0.002685,b11001001
-0.00268,b11001001
-0.002675,b11001001
-0.00267,b11001001
-0.002665,b11001001
-0.00266,b11001001
-0.002655,b11001001
-0.00265,b11001001
-0.002645,b11001001
-0.00264,b11001001
-0.002635,b11001001
-0.00263,b11001001
-0.002625,b11001001
-0.00262,b11001001
-0.002615,b11001001
-0.00261,b11001001
-0.002605,b11001001
-0.0026,b11001001
-0.002595,b11001001
-0.00259,b11001001
-0.002585,b11001001
-0.00258,b11001001
-0.002575,b11001001
-0.00257,b11001001
-0.002565,b11001001
-0.00256,b11001001
-0.002555,b10010100
-0.00255,b10010100
-0.002545,b10010100
-0.00254,b10010100
-0.002535,b10010100
-0.00253,b10010100
-0.002525,b10010100
-0.00252,b10010100
-0.002515,b10010100
-0.00251,b10010100
-0.002505,b10010100
-0.0025,b10010100
-0.002495,b10010100
-0.00249,b10010100
-0.002485,b10010100
-0.00248,b10010100
-0.002475,b10010100
-0.00247,b10010100
-0.002465,b10010100
-0.00246,b10010100
-0.002455,b10010100
-0.00245,b10010100
-0.002445,b10010100
-0.00244,b10010100
-0.002435,b10010100
-0.00243,b10010100
-0.002425,b10010100
-0.00242,b10010100
-0.002415,b10010100
-0.00241,b10010100
-0.002405,b10010100
-0.0024,b10010100
-0.002395,b11001001
-0.00239,b11001001
-0.002385,b11001001
-0.00238,b11001001
-0.002375,b11001001
-0.00237,b11001001
-0.002365,b11001001
-0.00236,b11001001
-0.002355,b11001001
-0.00235,b11001001
-0.002345,b11001001
-0.00234,b11001001
-0.002335,b11001001
-0.00233,b11001001
-0.002325,b11001001
-0.00232,b11001001
-0.002315,b11001001
-0.00231,b11001001
-0.002305,b11001001
-0.0023,b11001001
-0.002295,b11001001
-0.00229,b11001001
-0.002285,b11001001
-0.00228,b11001001
-0.002275,b11001001
-0.00227,b11001001
-0.002265,b11001001
-0.00226,b11001001
-0.002255,b11001001
-0.00225,b11001001
-0.002245,b11001001
-0.00224,b11001001
-0.002235,b10010011
-0.00223,b10010011
-0.002225,b10010011
-0.00222,b10010011
-0.002215,b10010011
-0.00221,b10010011
-0.002205,b10010011
-0.0022,b10010011
-0.002195,b10010011
-0.00219,b10010011
-0.002185,b10010011
-0.00218,b10010011
-0.002175,b10010011
-0.00217,b10010011
-0.002165,b10010011
-0.00216,b10010011
-0.002155,b10010011
-0.00215,b10010011
-0.002145,b10010011
-0.00214,b10010011
-0.002135,b10010011
-0.00213,b10010011
-0.002125,b10010011
-0.00212,b10010011
-0.002115,b10010011
-0.00211,b10010011
-0.002105,b10010011
-0.0021,b10010011
-0.002095,b10010011
-0.00209,b10010011
-0.002085,b10010011
-0.00208,b10010011
-0.002075,b00100110
-0.00207,b00100110
-0.002065,b00100110
-0.00206,b00100110
-0.002055,b00100110
-0.00205,b00100110
-0.002045,b00100110
-0.00204,b00100110
-0.002035,b00100110
-0.00203,b00100110
-0.002025,b00100110
-0.00202,b00100110
-0.002015,b00100110
-0.00201,b00100110
-0.002005,b00100110
-0.002,b00100110
-0.001995,b00100110
-0.00199,b00100110
-0.001985,b00100110
-0.00198,b00100110
-0.001975,b00100110
-0.00197,b00100110
-0.001965,b00100110
-0.00196,b00100110
-0.001955,b00100110
-0.00195,b00100110
-0.001945,b00100110
-0.00194,b00100110
-0.001935,b00100110
-0.00193,b00100110
-0.001925,b00100110
-0.00192,b00100110
-0.001915,b01010011
-0.00191,b01010011
-0.001905,b01010011
-0.0019,b01010011
-0.001895,b01010011
-0.00189,b01010011
-0.001885,b01010011
-0.00188,b01010011
-0.001875,b01010011
-0.00187,b01010011
-0.001865,b01010011
-0.00186,b01010011
-0.001855,b01010011
-0.00185,b01010011
-0.001845,b01010011
-0.00184,b01010011
-0.001835,b01010011
-0.00183,b01010011
-0.001825,b01010011
-0.00182,b01010011
-0.001815,b01010011
-0.00181,b01010011
-0.001805,b01010011
-0.0018,b01010011
-0.001795,b01010011
-0.00179,b01010011
-0.001785,b01010011
-0.00178,b01010011
-0.001775,b01010011
-0.00177,b01010011
-0.001765,b01010011
-0.00176,b01010011
-0.001755,b00100110
-0.00175,b00100110
-0.001745,b00100110
-0.00174,b00100110
-0.001735,b00100110
-0.00173,b00100110
-0.001725,b00100110
-0.00172,b00100110
-0.001715,b00100110
-0.00171,b00100110
-0.001705,b00100110
-0.0017,b00100110
-0.001695,b00100110
-0.00169,b00100110
-0.001685,b00100110
-0.00168,b00100110
-0.001675,b00100110
-0.00167,b00100110
-0.001665,b00100110
-0.00166,b00100110
-0.001655,b00100110
-0.00165,b00100110
-0.001645,b00100110
-0.00164,b00100110
-0.001635,b00100110
-0.00163,b00100110
-0.001625,b00100110
-0.00162,b00100110
-0.001615,b00100110
-0.00161,b00100110
-0.001605,b00100110
-0.0016,b00100110
-0.001595,b01010011
-0.00159,b01010011
-0.001585,b01010011
-0.00158,b01010011
-0.001575,b01010011
-0.00157,b01010011
-0.001565,b01010011
-0.00156,b01010011
-0.001555,b01010011
-0.00155,b01010011
-0.001545,b01010011
-0.00154,b01010011
-0.001535,b01010011
-0.00153,b01010011
-0.001525,b01010011
-0.00152,b01010011
-0.001515,b01010011
-0.00151,b01010011
-0.001505,b01010011
-0.0015,b01010011
-0.001495,b01010011
-0.00149,b01010011
-0.001485,b01010011
-0.00148,b01010011
-0.001475,b01010011
-0.00147,b01010011
-0.001465,b01010011
-0.00146,b01010011
-0.001455,b01010011
-0.00145,b01010011
-0.001445,b01010011
-0.00144,b01010011
-0.001435,b00100110
-0.00143,b00100110
-0.001425,b00100110
-0.00142,b00100110
-0.001415,b00100110
-0.00141,b00100110
-0.001405,b00100110
-0.0014,b00100110
-0.001395,b00100110
-0.00139,b00100110
-0.001385,b00100110
-0.00138,b00100110
-0.001375,b00100110
-0.00137,b00100110
-0.001365,b00100110
-0.00136,b00100110
-0.001355,b00100110
-0.00135,b00100110
-0.001345,b00100110
-0.00134,b00100110
-0.001335,b00100110
-0.00133,b00100110
-0.001325,b00100110
-0.00132,b00100110
-0.001315,b00100110
-0.00131,b00100110
-0.001305,b00100110
-0.0013,b00100110
-0.001295,b00100110
-0.00129,b00100110
-0.001285,b00100110
-0.00128,b00100110
-0.001275,b01001100
-0.00127,b01001100
-0.001265,b01001100
-0.00126,b01001100
-0.001255,b01001100
-0.00125,b01001100
-0.001245,b01001100
-0.00124,b01001100
-0.001235,b01001100
-0.00123,b01001100
-0.001225,b01001100
-0.00122,b01001100
-0.001215,b01001100
-0.00121,b01001100
-0.001205,b01001100
-0.0012,b01001100
-0.001195,b01001100
-0.00119,b01001100
-0.001185,b01001100
-0.00118,b01001100
-0.001175,b01001100
-0.00117,b01001100
-0.001165,b01001100
-0.00116,b01001100
-0.001155,b01001100
-0.00115,b01001100
-0.001145,b01001100
-0.00114,b01001100
-0.001135,b01001100
-0.00113,b01001100
-0.001125,b01001100
-0.00112,b01001100
-0.001115,b10011001
-0.00111,b10011001
-0.001105,b10011001
-0.0011,b10011001
-0.001095,b10011001
-0.00109,b10011001
-0.001085,b10011001
-0.00108,b10011001
-0.001075,b10011001
-0.00107,b10011001
-0.001065,b10011001
-0.00106,b10011001
-0.001055,b10011001
-0.00105,b10011001
-0.001045,b10011001
-0.00104,b10011001
-0.001035,b10011001
-0.00103,b10011001
-0.001025,b10011001
-0.00102,b10011001
-0.001015,b10011001
-0.00101,b10011001
-0.001005,b10011001
-0.001,b10011001
-0.000995,b10011001
-0.00099,b10011001
-0.000985,b10011001
-0.00098,b10011001
-0.000975,b10011001
-0.0009700000000000001,b10011001
-0.000965,b10011001
-0.00096,b10011001
-0.000955,b01001100
-0.00095,b01001100
-0.000945,b01001100
-0.00094,b01001100
-0.000935,b01001100
-0.0009300000000000001,b01001100
-0.000925,b01001100
-0.00092,b01001100
-0.000915,b01001100
-0.00091,b01001100
-0.000905,b01001100
-0.0009,b01001100
-0.000895,b01001100
-0.0008899999999999999,b01001100
-0.000885,b01001100
-0.00088,b01001100
-0.000875,b01001100
-0.00087,b01001100
-0.000865,b01001100
-0.00086,b01001100
-0.000855,b01001100
-0.00085,b01001100
-0.000845,b01001100
-0.00084,b01001100
-0.000835,b01001100
-0.00083,b01001100
-0.000825,b01001100
-0.00082,b01001100
-0.000815,b01001100
-0.00081,b01001100
-0.0008050000000000001,b01001100
-0.0008,b01001100
-0.000795,b10011001
-0.00079,b10011001
-0.000785,b10011001
-0.00078,b10011001
-0.000775,b10011001
-0.00077,b10011001
-0.0007649999999999999,b10011001
-0.00076,b10011001
-0.000755,b10011001
-0.00075,b10011001
-0.000745,b10011001
-0.00074,b10011001
-0.000735,b10011001
-0.00073,b10011001
-0.000725,b10011001
-0.00072,b10011001
-0.000715,b10011001
-0.00071,b10011001
-0.000705,b10011001
-0.0007,b10011001
-0.000695,b10011001
-0.00069,b10011001
-0.000685,b10011001
-0.00068,b10011001
-0.000675,b10011001
-0.00067,b10011001
-0.000665,b10011001
-0.00066,b10011001
-0.000655,b10011001
-0.00065,b10011001
-0.000645,b10011001
-0.0006400000000000001,b10011001
-0.000635,b01001100
-0.00063,b01001100
-0.000625,b01001100
-0.00062,b01001100
-0.000615,b01001100
-0.00061,b01001100
-0.000605,b01001100
-0.0005999999999999999,b01001100
-0.000595,b01001100
-0.00059,b01001100
-0.000585,b01001100
-0.00058,b01001100
-0.000575,b01001100
-0.00057,b01001100
-0.000565,b01001100
-0.00056,b01001100
-0.000555,b01001100
-0.00055,b01001100
-0.000545,b01001100
-0.00054,b01001100
-0.000535,b01001100
-0.00053,b01001100
-0.000525,b01001100
-0.00052,b01001100
-0.000515,b01001100
-0.00051,b01001100
-0.000505,b01001100
-0.0005,b01001100
-0.000495,b01001100
-0.00049,b01001100
-0.000485,b01001100
-0.00048,b01001100
-0.000475,b10011001
-0.00047,b10011001
-0.000465,b10011001
-0.00046,b10011001
-0.000455,b10011001
-0.00045,b10011001
-0.000445,b10011001
-0.00044,b10011001
-0.000435,b10011001
-0.00043,b10011001
-0.000425,b10011001
-0.00042,b10011001
-0.000415,b10011001
-0.00041,b10011001
-0.000405,b10011001
-0.0004,b10011001
-0.000395,b10011001
-0.00039,b10011001
-0.000385,b10011001
-0.00038,b10011001
-0.000375,b10011001
-0.00037,b10011001
-0.000365,b10011001
-0.00036,b10011001
-0.000355,b10011001
-0.00035,b10011001
-0.000345,b10011001
-0.00034,b10011001
-0.000335,b10011001
-0.00033,b10011001
-0.000325,b10011001
-0.00032,b10011001
-0.000315,b00110010
-0.00031,b00110010
-0.000305,b00110010
-0.0003,b00110010
-0.000295,b00110010
-0.00029,b00110010
-0.000285,b00110010
-0.00028,b00110010
-0.000275,b00110010
-0.00027,b00110010
-0.000265,b00110010
-0.00026,b00110010
-0.000255,b00110010
-0.00025,b00110010
-0.000245,b00110010
-0.00024,b00110010
-0.000235,b00110010
-0.00023,b00110010
-0.000225,b00110010
-0.00022,b00110010
-0.000215,b00110010
-0.00021,b00110010
-0.000205,b00110010
-0.0002,b00110010
-0.000195,b00110010
-0.00019,b00110010
-0.000185,b00110010
-0.00018,b00110010
-0.000175,b00110010
-0.00017,b00110010
-0.000165,b00110010
-0.00016,b00110010
-0.000155,b01100101
-0.00015,b01100101
-0.000145,b01100101
-0.00014,b01100101
-0.000135,b01100101
-0.00013,b01100101
-0.000125,b01100101
-0.00012,b01100101
-0.000115,b01100101
-0.00011,b01100101
-0.000105,b01100101
-0.0001,b01100101
-9.500000000000001e-05,b01100101
-9.000000000000001e-05,b01100101
-8.500000000000001e-05,b01100101
-8.000000000000001e-05,b01100101
-7.499999999999999e-05,b01100101
-6.999999999999999e-05,b01100101
-6.499999999999999e-05,b01100101
-6e-05,b01100101
-5.5e-05,b01100101
-5e-05,b01100101
-4.5e-05,b01100101
-4e-05,b01100101
-3.5e-05,b01100101
-3e-05,b01100101
-2.5e-05,b01100101
-2e-05,b01100101
-1.5e-05,b01100101
-1e-05,b01100101
-5e-06,b01100101
0,b01100101
5e-06,b00110010
1e-05,b00110010
1.5e-05,b00110010
2e-05,b00110010
2.5e-05,b00110010
3e-05,b00110010
3.5e-05,b00110010
4e-05,b00110010
4.5e-05,b00110010
5e-05,b00110010
5.5e-05,b00110010
6e-05,b00110010
6.499999999999999e-05,b00110010
6.999999999999999e-05,b00110010
7.499999999999999e-05,b00110010
8.000000000000001e-05,b00110010
8.500000000000001e-05,b00110010
9.000000000000001e-05,b00110010
9.500000000000001e-05,b00110010
0.0001,b00110010
0.000105,b00110010
0.00011,b00110010
0.000115,b00110010
0.00012,b00110010
0.000125,b00110010
0.00013,b00110010
0.000135,b00110010
0.00014,b00110010
0.000145,b00110010
0.00015,b00110010
0.000155,b00110010
0.00016,b00110010
0.000165,b01100101
0.00017,b01100101
0.000175,b01100101
0.00018,b01100101
0.000185,b01100101
0.00019,b01100101
0.000195,b01100101
0.0002,b01100101
0.000205,b01100101
0.00021,b01100101
0.000215,b01100101
0.00022,b01100101
0.000225,b01100101
0.00023,b01100101
0.000235,b01100101
0.00024,b01100101
0.000245,b01100101
0.00025,b01100101
0.000255,b01100101
0.00026,b01100101
0.000265,b01100101
0.00027,b01100101
0.000275,b01100101
0.00028,b01100101
0.000285,b01100101
0.00029,b01100101
0.000295,b01100101
0.0003,b01100101
0.000305,b01100101
0.00031,b01100101
0.000315,b01100101
0.00032,b01100101
0.000325,b00110010
0.00033,b00110010
0.000335,b00110010
0.00034,b00110010
0.000345,b00110010
0.00035,b00110010
0.000355,b00110010
0.00036,b00110010
0.000365,b00110010
0.00037,b00110010
0.000375,b00110010
0.00038,b00110010
0.000385,b00110010
0.00039,b00110010
0.000395,b00110010
0.0004,b00110010
0.000405,b00110010
0.00041,b00110010
0.000415,b00110010
0.00042,b00110010
0.000425,b00110010
0.00043,b00110010
0.000435,b00110010
0.00044,b00110010
0.000445,b00110010
0.00045,b00110010
0.000455,b00110010
0.00046,b00110010
0.000465,b00110010
0.00047,b00110010
0.000475,b00110010
0.00048,b00110010
0.000485,b01100100
0.00049,b01100100
0.000495,b01100100
0.0005,b01100100
0.000505,b01100100
0.00051,b01100100
0.000515,b01100100
0.00052,b01100100
0.000525,b01100100
0.00053,b01100100
0.000535,b01100100
0.00054,b01100100
0.000545,b01100100
0.00055,b01100100
0.000555,b01100100
0.00056,b01100100
0.000565,b01100100
0.00057,b01100100
0.000575,b01100100
0.00058,b01100100
0.000585,b01100100
0.00059,b01100100
0.000595,b01100100
0.0005999999999999999,b01100100
0.000605,b01100100
0.00061,b01100100
0.000615,b01100100
0.00062,b01100100
0.000625,b01100100
0.00063,b01100100
0.000635,b01100100
0.0006400000000000001,b01100100
0.000645,b11001010
0.00065,b11001010
0.000655,b11001010
0.00066,b11001010
0.000665,b11001010
0.00067,b11001010
0.000675,b11001010
0.00068,b11001010
0.000685,b11001010
0.00069,b11001010
0.000695,b11001010
0.0007,b11001010
0.000705,b11001010
0.00071,b11001010
0.000715,b11001010
0.00072,b11001010
0.000725,b11001010
0.00073,b11001010
0.000735,b11001010
0.00074,b11001010
0.000745,b11001010
0.00075,b11001010
0.000755,b11001010
0.00076,b11001010
0.0007649999999999999,b11001010
0.00077,b11001010
0.000775,b11001010
0.00078,b11001010
0.000785,b11001010
0.00079,b11001010
0.000795,b11001010
0.0008,b11001010
0.0008050000000000001,b01100100
0.00081,b01100100
0.000815,b01100100
0.00082,b01100100
0.000825,b01100100
0.00083,b01100100
0.000835,b01100100
0.00084,b01100100
0.000845,b01100100
0.00085,b01100100
0.000855,b01100100
0.00086,b01100100
0.000865,b01100100
0.00087,b01100100
0.000875,b01100100
0.00088,b01100100
0.000885,b01100100
0.0008899999999999999,b01100100
0.000895,b01100100
0.0009,b01100100
0.000905,b01100100
0.00091,b01100100
0.000915,b01100100
0.00092,b01100100
0.000925,b01100100
0.0009300000000000001,b01100100
0.000935,b01100100
0.00094,b01100100
0.000945,b01100100
0.00095,b01100100
0.000955,b01100100
0.00096,b01100100
0.000965,b11001001
0.0009700000000000001,b11001001
0.000975,b11001001
0.00098,b11001001
0.000985,b11001001
0.00099,b11001001
0.000995,b11001001
0.001,b11001001
0.001005,b11001001
0.00101,b11001001
0.001015,b11001001
0.00102,b11001001
0.001025,b11001001
0.00103,b11001001
0.001035,b11001001
0.00104,b11001001
0.001045,b11001001
0.00105,b11001001
0.001055,b11001001
0.00106,b11001001
0.001065,b11001001
0.00107,b11001001
0.001075,b11001001
0.00108,b11001001
0.001085,b11001001
0.00109,b11001001
0.001095,b11001001
0.0011,b11001001
0.001105,b11001001
0.00111,b11001001
0.001115,b11001001
0.00112,b11001001
0.001125,b10010011
0.00113,b10010011
0.001135,b10010011
0.00114,b10010011
0.001145,b10010011
0.00115,b10010011
0.001155,b10010011
0.00116,b10010011
0.001165,b10010011
0.00117,b10010011
0.001175,b10010011
0.00118,b10010011
0.001185,b10010011
0.00119,b10010011
0.001195,b10010011
0.0012,b10010011
0.001205,b10010011
0.00121,b10010011
0.001215,b10010011
0.00122,b10010011
0.001225,b10010011
0.00123,b10010011
0.001235,b10010011
0.00124,b10010011
0.001245,b10010011
0.00125,b10010011
0.001255,b10010011
0.00126,b10010011
0.001265,b10010011
0.00127,b10010011
0.001275,b10010011
0.00128,b10010011
0.001285,b00101001
0.00129,b00101001
0.001295,b00101001
0.0013,b00101001
0.001305,b00101001
0.00131,b00101001
0.001315,b00101001
0.00132,b00101001
0.001325,b00101001
0.00133,b00101001
0.001335,b00101001
0.00134,b00101001
0.001345,b00101001
0.00135,b00101001
0.001355,b00101001
0.00136,b00101001
0.001365,b00101001
0.00137,b00101001
0.001375,b00101001
0.00138,b00101001
0.001385,b00101001
0.00139,b00101001
0.001395,b00101001
0.0014,b00101001
0.001405,b00101001
0.00141,b00101001
0.001415,b00101001
0.00142,b00101001
0.001425,b00101001
0.00143,b00101001
0.001435,b00101001
0.00144,b00101001
0.001445,b10010011
0.00145,b10010011
0.001455,b10010011
0.00146,b10010011
0.001465,b10010011
0.00147,b10010011
0.001475,b10010011
0.00148,b10010011
0.001485,b10010011
0.00149,b10010011
0.001495,b10010011
0.0015,b10010011
0.001505,b10010011
0.00151,b10010011
0.001515,b10010011
0.00152,b10010011
0.001525,b10010011
0.00153,b10010011
0.001535,b10010011
0.00154,b10010011
0.001545,b10010011
0.00155,b10010011
0.001555,b10010011
0.00156,b10010011
0.001565,b10010011
0.00157,b10010011
0.001575,b10010011
0.00158,b10010011
0.001585,b10010011
0.00159,b10010011
0.001595,b10010011
0.0016,b10010011
0.001605,b00101001
0.00161,b00101001
0.001615,b00101001
0.00162,b00101001
0.001625,b00101001
0.00163,b00101001
0.001635,b00101001
0.00164,b00101001
0.001645,b00101001
0.00165,b00101001
0.001655,b00101001
0.00166,b00101001
0.001665,b00101001
0.00167,b00101001
0.001675,b00101001
0.00168,b00101001
0.001685,b00101001
0.00169,b00101001
0.001695,b00101001
0.0017,b00101001
0.001705,b00101001
0.00171,b00101001
0.001715,b00101001
0.00172,b00101001
0.001725,b00101001
0.00173,b00101001
0.001735,b00101001
0.00174,b00101001
0.001745,b00101001
0.00175,b00101001
0.001755,b00101001
0.00176,b00101001
0.001765,b10010011
0.00177,b10010011
0.001775,b10010011
0.00178,b10010011
0.001785,b10010011
0.00179,b10010011
0.001795,b10010011
0.0018,b10010011
0.001805,b10010011
0.00181,b10010011
0.001815,b10010011
0.00182,b10010011
0.001825,b10010011
0.00183,b10010011
0.001835,b10010011
0.00184,b10010011
0.001845,b10010011
0.00185,b10010011
0.001855,b10010011
0.00186,b10010011
0.001865,b10010011
0.00187,b10010011
0.001875,b10010011
0.00188,b10010011
0.001885,b10010011
0.00189,b10010011
0.001895,b10010011
0.0019,b10010011
0.001905,b10010011
0.00191,b10010011
0.001915,b10010011
0.00192,b10010011
0.001925,b00100110
0.00193,b00100110
0.001935,b00100110
0.00194,b00100110
0.001945,b00100110
0.00195,b00100110
0.001955,b00100110
0.00196,b00100110
0.001965,b00100110
0.00197,b00100110
0.001975,b00100110
0.00198,b00100110
0.001985,b00100110
0.00199,b00100110
0.001995,b00100110
0.002,b00100110
0.002005,b00100110
0.00201,b00100110
0.002015,b00100110
0.00202,b00100110
0.002025,b00100110
0.00203,b00100110
0.002035,b00100110
0.00204,b00100110
0.002045,b00100110
0.00205,b00100110
0.002055,b00100110
0.00206,b00100110
0.002065,b00100110
0.00207,b00100110
0.002075,b00100110
0.00208,b00100110
0.002085,b01010011
0.00209,b01010011
0.002095,b01010011
0.0021,b01010011
0.002105,b01010011
0.00211,b01010011
0.002115,b01010011
0.00212,b01010011
