#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE135
#Date Time: 2021-11-19 14:20:59.822
#Start: 100 Hz
#Stop: 5e+06 Hz
#Steps: 5001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51199 V
#Offset: 0.000299138 V
#Relative: no
#Channel: Channel 2
#Range: 5.52909 V
#Offset: 6.9788e-05 V
#Relative: yes
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100,-20.82982181367117,38.97976743331802,-0.2581506456253635
100.21662986987,-20.81912435492175,38.96876278908066,-0.2795947296526187
100.433729024745,-20.82571569760479,38.97163878105227,-0.3643712151106655
100.6512984812369,-20.82369344929079,38.96326552262551,-0.278765294232123
100.8693392581593,-20.83571936494909,38.96984894986693,-0.3214650681316868
101.0878523765327,-20.82198855707192,38.95583007152211,-0.3022102266536564
101.3068388595904,-20.81960833997104,38.96513544610379,-0.1739879866143497
101.5262997327811,-20.82293965379947,38.97310603817199,-0.2645248468604677
101.7462360237761,-20.8382497630582,38.97237903879849,-0.3191329234576115
101.966648762472,-20.82098780997244,38.9608502047184,-0.2123900515642561
102.1875389809967,-20.81827660630729,38.96767869871511,-0.2770916148257356
102.4089077137146,-20.82968456552986,38.96188798591882,-0.2986685147261028
102.6307559972299,-20.82805264384747,38.97935557517863,-0.2562244995767173
102.8530848703935,-20.83135219526439,38.96349728998171,-0.3372966202383694
103.0758953743053,-20.82093030662033,38.97200506660815,-0.2225590815110365
103.299188552322,-20.82730325249207,38.96105988632792,-0.2671569308489197
103.5229654500595,-20.82245734171957,38.9662061508653,-0.3162091768145672
103.7472271153995,-20.82038388880022,38.96814865702824,-0.2432255208194931
103.9719745984933,-20.82726920358603,38.95981900653836,-0.2417440038443281
104.1972089517671,-20.82054425129487,38.96050605006367,-0.2689505934916667
104.4229312299275,-20.82209779528803,38.97234846498205,-0.2724575021247517
104.6491424899651,-20.83120193260827,38.97860739727848,-0.2325078322153047
104.8758437911612,-20.82105300885985,38.96070242888932,-0.266048129512594
105.103036195091,-20.82514562571077,38.95987280844464,-0.2783875947719707
105.3307207656298,-20.82460223755585,38.95628045659072,-0.3008499305934507
105.5588985689574,-20.82462869444726,38.95634789740649,-0.3445478395670563
105.7875706735635,-20.82293189312924,38.9545811056528,-0.3287592106552424
106.0167381502521,-20.83116248315293,38.96274241143177,-0.3486497105669883
106.2464020721474,-20.82857405836529,38.96034574674007,-0.2571049928253907
106.4765635146978,-20.82345345361492,38.96072015083585,-0.2805326267485952
106.7072235556815,-20.81881240822742,38.96417473941603,-0.2372135666849253
106.9383832752121,-20.81863528457131,38.96860970390831,-0.2514978604126981
107.170043755742,-20.82783239168334,38.97135531406617,-0.3036566751926273
107.4022060820697,-20.83096111147116,38.96284462126101,-0.3501255568493349
107.6348713413428,-20.81466274990293,38.95529449700172,-0.2489606510012976
107.8680406230641,-20.81652386980837,38.96719742455236,-0.2206681681720113
108.1017150190971,-20.8287264716756,38.96347049484471,-0.3087970502667474
108.3358956236703,-20.81981792487303,38.96479963318145,-0.2143176796801924
108.5705835333823,-20.83046446832236,38.97106246814546,-0.2948490784576734
108.8057798472076,-20.82192309426055,38.96195201294884,-0.2153491881362868
109.0414856665016,-20.83973002437344,38.98127209221452,-0.3419391257328357
109.277702095005,-20.81332775688799,38.95976198119387,-0.2119917224235723
109.5144302388504,-20.83244427291307,38.96569390582741,-0.3382588890312661
109.7516712065656,-20.82140824561105,38.97010950840156,-0.2461548615084155
109.9894261090804,-20.82076029652324,38.96230345695973,-0.2326068420668008
110.2276960597312,-20.8239386025312,38.9571376344955,-0.3422859188769962
110.4664821742659,-20.81967173140853,38.96274460405187,-0.3740904012690329
110.70578557085,-20.82361397497874,38.97247373098769,-0.3161272308929597
110.9456073700706,-20.81937506583845,38.96704758770876,-0.2834612502156659
111.1859486949429,-20.82549209006853,38.96704548569524,-0.2788430283302148
111.4268106709143,-20.82568111375184,38.96459833480802,-0.2518623313746389
111.668194425871,-20.83102869709495,38.96899347976449,-0.27406773888967
111.9101010901417,-20.82352088111149,38.96082794973549,-0.2310141902635934
112.1525317965046,-20.822691990185,38.96347231484305,-0.2531166984345248
112.3954876801913,-20.81614634341983,38.96166543121839,-0.2837085435098032
112.6389698788924,-20.81713825287506,38.96549704230902,-0.2601814029646619
112.882979532764,-20.82319720691959,38.97159648852109,-0.2850196093702522
113.1275177844309,-20.82624125761025,38.97006344954792,-0.3143232957736757
113.3725857789947,-20.82545148918663,38.96255787072948,-0.3152683388932616
113.6181846640358,-20.82779724576958,38.96567603659651,-0.256966212368269
113.8643155896222,-20.81794470132575,38.96646174859239,-0.2661575485638537
114.1109797083121,-20.82598865474778,38.96321611383446,-0.3629909106013827
114.3581781751616,-20.81867969428601,38.95648041163032,-0.279486066657185
114.6059121477279,-20.8233983035311,38.97117251914301,-0.2792730661714415
114.8541827860769,-20.82746046175412,38.96481341146963,-0.3091094355566142
115.1029912527866,-20.82285943406754,38.96386267154776,-0.2743175549139991
115.3523387129537,-20.82229276092756,38.96809140807228,-0.3492353045044752
115.6022263341996,-20.81411735186506,38.95222467228808,-0.2963001567355983
115.852655286674,-20.83199838757691,38.97736336494895,-0.2861381613720084
116.1036267430624,-20.81628279932175,38.95773633259923,-0.2833943031212769
116.3551418785903,-20.82950514028195,38.96801481881981,-0.3301070463424765
116.6072018710289,-20.82546431031312,38.97115434961911,-0.2756527091241878
116.8598079007009,-20.81964327455644,38.95741238058327,-0.282320431829163
117.1129611504866,-20.82473690901935,38.96301140390162,-0.3126907620479358
117.3666628058277,-20.83256635496616,38.9777782936038,-0.2834700658607687
117.6209140547345,-20.82212091005982,38.96757896902458,-0.3054335862100999
117.8757160877912,-20.82592224972892,38.96760730965346,-0.3116990037326062
118.1310700981603,-20.82819241633698,38.96743854503475,-0.2969851334554505
118.38697728159,-20.81928900019197,38.95775020209684,-0.2635360884281965
118.6434388364181,-20.81344718776426,38.95127883787246,-0.3357785405278548
118.9004559635785,-20.82708855016156,38.96524647778337,-0.3175432280966106
119.1580298666072,-20.82210219508339,38.96084075171019,-0.3375950367893381
119.4161617516467,-20.81959150132685,38.96107108320366,-0.375223385249265
119.674852827453,-20.83173588548269,38.97469557699068,-0.2623717907516721
119.9341043054002,-20.82276813295751,38.9673027144771,-0.2993919676148522
120.1939173994868,-20.8168375516594,38.95988942675808,-0.2889344881521509
120.4542933263407,-20.82804794307535,38.96678273258854,-0.3351019208391008
120.7152333052263,-20.82016007274351,38.95925833176726,-0.2928031969663039
120.9767385580485,-20.82370763719566,38.96522114859853,-0.2580028250614816
121.2388103093597,-20.81877450186361,38.96169819065352,-0.3331208064662547
121.5014497863648,-20.82697413662214,38.96631737309941,-0.2997665109509171
121.7646582189269,-20.81478168493264,38.95812770518668,-0.3509920502704791
122.0284368395743,-20.82632641811782,38.96747873001067,-0.321834163850153
122.292786883504,-20.82246745688343,38.96252744501227,-0.291927899290215
122.5577095885904,-20.81486042256696,38.9581261750506,-0.2676329509480269
122.8232061953875,-20.82779618569593,38.96719103580153,-0.3364160094144424
123.0892779471387,-20.81570938257512,38.95789663658809,-0.2891681490197584
123.3559260897793,-20.83144350129001,38.97162344017141,-0.3387921928739104
123.6231518719445,-20.82355920193571,38.96555434887216,-0.2835080265810177
123.8909565449739,-20.81882126194012,38.95885702078657,-0.3167537817252679
124.1593413629177,-20.82765534970056,38.97059442672543,-0.319367706570489
124.4283075825436,-20.82087595933908,38.96126955968751,-0.3464422699519503
124.6978564633409,-20.82376481416364,38.96438774454091,-0.3197492628361829
124.9679892675281,-20.82206899488003,38.96549987960793,-0.3152244982619266
125.2387072600575,-20.82561674360431,38.96767917949062,-0.3319471734295121
125.5100117086216,-20.82349021898201,38.96380310514861,-0.3031356630174709
125.7819038836598,-20.83609609049586,38.97623282456784,-0.3668302193700725
126.054385058363,-20.81883560443196,38.95893989978834,-0.3654640653123939
126.3274565086801,-20.82190753214945,38.96351105304355,-0.3170278929597714
126.6011195133249,-20.81319339419692,38.95338020594279,-0.4117854205292986
126.8753753537806,-20.82471421137818,38.96667174328657,-0.3339417790830765
127.1502253143063,-20.82438022002385,38.96540800038643,-0.3426913703195309
127.4256706819441,-20.83055280102057,38.97126525891829,-0.3449826841617352
127.7017127465231,-20.82864589991889,38.96873239250563,-0.313806906117911
127.9783528006676,-20.82555692705818,38.96618708913487,-0.3071453974986937
128.2555921398015,-20.83470692517522,38.97634661013272,-0.3480595493515324
128.5334320621547,-20.82716492304716,38.96814530869516,-0.3205069580675683
128.8118738687704,-20.81701326748649,38.9576058008643,-0.3196054225882747
129.0909188635091,-20.82557913332618,38.96693151141982,-0.3176591801770172
129.3705683530574,-20.82238091648566,38.96324077370598,-0.351972021595742
129.6508236469304,-20.82485808563494,38.96492921153048,-0.3580138753458684
129.9316860574822,-20.8253221144203,38.96635665931827,-0.3678983639447608
130.2131568999081,-20.8326705242258,38.97395105468528,-0.3407989489014938
130.495237492254,-20.81909099747023,38.96064555918182,-0.3933466471718816
130.77792915542,-20.83236951757723,38.97315665833081,-0.3105454887533909
131.0612332131678,-20.8218155209953,38.96375229153222,-0.3475786872640754
131.3451509921275,-20.82982338681639,38.97112511464263,-0.3609627732327851
131.629683821802,-20.82063601498117,38.96127800178706,-0.428207415098754
131.9148330345755,-20.8244350375229,38.96518687564856,-0.2910991405158541
132.2005999657175,-20.82896549388943,38.96952767376399,-0.3697635186939436
132.4869859533906,-20.82486571539187,38.96589927418843,-0.3139195871073213
132.7739923386559,-20.82653743511541,38.96649333602468,-0.3398649480726874
133.0616204654803,-20.81954744619825,38.95907837966602,-0.3828152046445155
133.3498716807413,-20.82337270594539,38.96461653569047,-0.2859775543346927
133.6387473342351,-20.82184825845884,38.96256297276975,-0.390399498374741
133.9282487786811,-20.82513812507833,38.96525142120259,-0.3317848059367989
134.2183773697293,-20.82343281437204,38.96433994728458,-0.3717787394667482
134.509134465967,-20.82143709432463,38.96239319782651,-0.3457061031967328
134.8005214289236,-20.82568541826266,38.96544096495167,-0.3669808428104915
135.0925396230791,-20.81846648081191,38.95992365506212,-0.3284990600824358
135.3851904158687,-20.81696194716185,38.95644711241141,-0.3680114709331832
135.6784751776896,-20.82429482022888,38.96425278876583,-0.3797998896413901
135.9723952819086,-20.83094191025948,38.9706870710198,-0.3284449590275074
136.2669521048669,-20.82656321797891,38.9666667283717,-0.3376805860047369
136.5621470258875,-20.82910738844914,38.96887486827037,-0.3360897650108257
136.8579814272811,-20.82664580300036,38.96710653695883,-0.3851331725077074
137.1544566943537,-20.81498598881947,38.95496168986947,-0.3097373897519446
137.4515742154113,-20.81581552170854,38.95610823729513,-0.3421473699289379
137.7493353817684,-20.82391313855091,38.96356547717929,-0.3316009396067443
138.0477415877527,-20.82743153735979,38.96827302537695,-0.3415027430829625
138.3467942307124,-20.8229004957351,38.96345785288518,-0.3591629973402064
138.6464947110238,-20.83032616832812,38.97115826604501,-0.3803710342919189
138.9468444320953,-20.82779864544579,38.96784250053326,-0.3450706453547099
139.247844800377,-20.82200866511302,38.96242434005209,-0.3681598334702727
139.5494972253648,-20.82699995642665,38.96782440953368,-0.3440207910210233
139.8518031196084,-20.82502426788094,38.96573549672782,-0.3258523402077742
140.1547638987169,-20.82153980836527,38.96132457225352,-0.3534699771329315
140.4583809813673,-20.83187492035112,38.97292476279821,-0.351385392820049
140.7626557893085,-20.82576797746178,38.96709550382015,-0.3186076451552253
141.0675897473704,-20.82576249795978,38.96664622101853,-0.3537645966366085
141.3731842834689,-20.82885337078933,38.96856410296391,-0.3870243760879504
