#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-11-24 23:29:41.986

Time (s),Channel 2 (V)
-3.998e-05,-3.514444490680334
-3.997e-05,-3.514356848916696
-3.996e-05,-3.51421887707548
-3.995e-05,-3.514350264360373
-3.994e-05,-3.514327373796897
-3.993e-05,-3.514358902318775
-3.992e-05,-3.514411929288988
-3.991e-05,-3.514293733211026
-3.99e-05,-3.514243048082297
-3.989e-05,-3.514352742857692
-3.988e-05,-3.514401962332905
-3.987e-05,-3.514430435803586
-3.986e-05,-3.514499286260145
-3.985e-05,-3.514420914122925
-3.984e-05,-3.514249727214794
-3.983e-05,-3.514235340843444
-3.982e-05,-3.51435403145432
-3.981e-05,-3.514352039832416
-3.98e-05,-3.514366173841975
-3.979e-05,-3.514355524819332
-3.978e-05,-3.514294332668084
-3.977e-05,-3.514279994077396
-3.976e-05,-3.514292920283818
-3.975e-05,-3.51435180866044
-3.974e-05,-3.51441938556934
-3.973e-05,-3.514424473887144
-3.972e-05,-3.514424035499147
-3.971e-05,-3.514379860448327
-3.97e-05,-3.514293212288687
-3.969e-05,-3.514238590754958
-3.968e-05,-3.514298886016182
-3.967e-05,-3.514283486175371
-3.966e-05,-3.514298996920536
-3.965e-05,-3.514450959727916
-3.964e-05,-3.514437381322397
-3.963e-05,-3.514283562616141
-3.962e-05,-3.514300200276312
-3.961e-05,-3.514459396362801
-3.96e-05,-3.514325551191739
-3.959e-05,-3.514307241961696
-3.958e-05,-3.514410138190593
-3.957e-05,-3.514394184438969
-3.956e-05,-3.514355583751413
-3.955e-05,-3.514277254922308
-3.954e-05,-3.514308738207369
-3.953e-05,-3.514425746745467
-3.952e-05,-3.514532656268633
-3.951e-05,-3.514420417231207
-3.95e-05,-3.514367665618375
-3.949e-05,-3.51434169747661
-3.948e-05,-3.514279549857004
-3.947e-05,-3.514246721533577
-3.946e-05,-3.514317912315633
-3.945e-05,-3.514308635250938
