#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0FC5
#Date Time: 2021-11-24 11:46:36.862

Time (s),Channel 2 (V)
-0.001023838700023941,-0.001482136192772208
-0.00102358870002394,-0.008887018263166341
-0.001023338700023941,-0.008887018263166341
-0.001023088700023941,-0.008887018263166341
-0.001022838700023941,-0.008887018263166341
-0.001022588700023941,-0.005184577227969275
-0.001022338700023941,-0.005184577227969275
-0.00102208870002394,-0.005184577227969275
-0.00102183870002394,-0.001482136192772208
-0.001021588700023941,0.002220304842424858
-0.001021338700023941,0.002220304842424858
-0.001021088700023941,-0.001482136192772208
-0.001020838700023941,-0.001482136192772208
-0.001020588700023941,-0.005184577227969275
-0.00102033870002394,-0.001482136192772208
-0.001020088700023941,-0.001482136192772208
-0.001019838700023941,-0.005184577227969275
-0.001019588700023941,-0.001482136192772208
-0.001019338700023941,-0.001482136192772208
-0.001019088700023941,-0.005184577227969275
-0.00101883870002394,-0.001482136192772208
-0.00101858870002394,0.002220304842424858
-0.001018338700023941,-0.001482136192772208
-0.001018088700023941,0.002220304842424858
-0.001017838700023941,0.002220304842424858
-0.001017588700023941,-0.008887018263166341
-0.001017338700023941,-0.001482136192772208
-0.00101708870002394,-0.005184577227969275
-0.00101683870002394,-0.001482136192772208
-0.001016588700023941,-0.001482136192772208
-0.001016338700023941,-0.005184577227969275
-0.001016088700023941,-0.001482136192772208
-0.001015838700023941,-0.001482136192772208
-0.001015588700023941,-0.001482136192772208
-0.00101533870002394,0.002220304842424858
-0.001015088700023941,0.002220304842424858
-0.001014838700023941,0.002220304842424858
-0.001014588700023941,0.002220304842424858
-0.001014338700023941,0.002220304842424858
-0.001014088700023941,0.009625186912818991
-0.00101383870002394,0.01332762794801606
-0.00101358870002394,0.009625186912818991
-0.001013338700023941,0.009625186912818991
-0.001013088700023941,0.002220304842424858
-0.001012838700023941,0.002220304842424858
-0.001012588700023941,-0.005184577227969275
-0.001012338700023941,-0.008887018263166341
-0.00101208870002394,-0.008887018263166341
-0.001011838700023941,-0.005184577227969275
-0.001011588700023941,-0.005184577227969275
-0.001011338700023941,-0.005184577227969275
-0.001011088700023941,-0.008887018263166341
-0.001010838700023941,-0.005184577227969275
-0.00101058870002394,-0.008887018263166341
-0.00101033870002394,-0.005184577227969275
-0.001010088700023941,-0.005184577227969275
-0.001009838700023941,0.002220304842424858
-0.001009588700023941,-0.001482136192772208
-0.001009338700023941,-0.001482136192772208
-0.001009088700023941,-0.005184577227969275
-0.00100883870002394,0.002220304842424858
-0.001008588700023941,0.002220304842424858
-0.001008338700023941,0.005922745877621925
-0.001008088700023941,0.009625186912818991
-0.001007838700023941,0.005922745877621925
-0.001007588700023941,0.002220304842424858
-0.00100733870002394,0.002220304842424858
-0.00100708870002394,0.002220304842424858
-0.001006838700023941,0.002220304842424858
-0.001006588700023941,0.002220304842424858
-0.001006338700023941,-0.001482136192772208
-0.001006088700023941,-0.001482136192772208
