#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2021-09-30 18:11:10.030
#Sample rate: 2.85714e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X

#Time (s),Channel 1 (V),Channel 2 (V)
0.00382165,-0.275146484375,0.600372314453125
0.003822,-0.27691650390625,0.60040283203125
0.00382235,-0.279052734375,0.60028076171875
0.0038227,-0.280853271484375,0.60040283203125
0.00382305,-0.281646728515625,0.600311279296875
0.0038234,-0.283477783203125,0.600189208984375
0.00382375,-0.28570556640625,0.600067138671875
0.0038241,-0.28704833984375,0.6004638671875
0.00382445,-0.288330078125,0.600555419921875
0.0038248,-0.29046630859375,0.60015869140625
0.00382515,-0.292236328125,0.6004638671875
0.0038255,-0.2938232421875,0.600433349609375
0.00382585,-0.295196533203125,0.60003662109375
0.0038262,-0.296722412109375,0.60003662109375
0.00382655,-0.298309326171875,0.60009765625
0.0038269,-0.300140380859375,0.600433349609375
0.00382725,-0.30157470703125,0.60003662109375
0.0038276,-0.303497314453125,0.600250244140625
0.00382795,-0.305328369140625,0.60040283203125
0.0038283,-0.306427001953125,0.600372314453125
0.00382865,-0.30828857421875,0.600067138671875
0.003829,-0.310028076171875,0.60028076171875
0.00382935,-0.311126708984375,0.60009765625
0.0038297,-0.3128662109375,0.600189208984375
0.00383005,-0.314605712890625,0.60015869140625
0.0038304,-0.316162109375,0.600372314453125
0.00383075,-0.3182373046875,0.60003662109375
0.0038311,-0.31982421875,0.600433349609375
0.00383145,-0.3214111328125,0.5999755859375
0.0038318,-0.322723388671875,0.60015869140625
0.00383215,-0.32427978515625,0.600250244140625
0.0038325,-0.325897216796875,0.600433349609375
0.00383285,-0.3272705078125,0.600006103515625
0.0038332,-0.32904052734375,0.6002197265625
0.00383355,-0.330718994140625,0.600372314453125
0.0038339,-0.332489013671875,0.60052490234375
0.00383425,-0.3338623046875,0.60040283203125
0.0038346,-0.335784912109375,0.600067138671875
0.00383495,-0.33685302734375,0.600494384765625
0.0038353,-0.33837890625,0.600494384765625
0.00383565,-0.340545654296875,0.600006103515625
0.003836,-0.341766357421875,0.6004638671875
0.00383635,-0.34332275390625,0.60028076171875
0.0038367,-0.345123291015625,0.600067138671875
0.00383705,-0.346466064453125,0.60009765625
0.0038374,-0.3486328125,0.60009765625
0.00383775,-0.349945068359375,0.600006103515625
0.0038381,-0.351226806640625,0.600494384765625
0.00383845,-0.35308837890625,0.6004638671875
0.0038388,-0.354339599609375,0.600128173828125
0.00383915,-0.35601806640625,0.600341796875
0.0038395,-0.358062744140625,0.6002197265625
0.00383985,-0.35919189453125,0.60028076171875
0.0038402,-0.36083984375,0.60040283203125
0.00384055,-0.362518310546875,0.600067138671875
0.0038409,-0.36376953125,0.6002197265625
0.00384125,-0.36590576171875,0.5999755859375
0.0038416,-0.366851806640625,0.6002197265625
0.00384195,-0.368743896484375,0.5999755859375
0.0038423,-0.370361328125,0.600341796875
0.00384265,-0.371795654296875,0.600372314453125
0.003843,-0.373626708984375,0.600067138671875
0.00384335,-0.374969482421875,0.60052490234375
0.0038437,-0.376800537109375,0.60028076171875
0.00384405,-0.378021240234375,0.600067138671875
0.0038444,-0.37957763671875,0.5999755859375
