#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-14 15:41:16.473
#Sample rate: 2.5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Average: 10000
#Channel 1: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Channel 2 (V)
-5.536e-05,-1.001834751204838,-1.00348217911303
-5.532e-05,-1.001668111546634,-1.003735650396303
-5.528e-05,-1.002255280530512,-1.00348217911303
-5.524e-05,-1.002045015867533,-1.003735650396303
-5.52e-05,-1.002296940445192,-1.004072953055726
-5.516e-05,-1.002925769343473,-1.004114868743873
-5.512e-05,-1.003596258156718,-1.003524094801134
-5.508e-05,-1.00309240900168,-1.003440263424813
-5.504e-05,-1.002715504680778,-1.004621811310586
-5.5e-05,-1.002380260273816,-1.005084861034137
-5.496e-05,-1.003219353835447,-1.004240615808123
-5.492e-05,-1.002463580103119,-1.004114868743873
-5.488e-05,-1.001751431375535,-1.003819481772382
-5.484e-05,-1.002255280530512,-1.003777566084514
-5.48e-05,-1.002925769343473,-1.003777566084514
-5.476e-05,-1.002715504680778,-1.004072953055726
-5.472e-05,-1.001793091290157,-1.004705642686569
-5.468e-05,-1.001374527054572,-1.00360792617721
-5.464e-05,-1.002507205107893,-1.003440263424813
-5.46e-05,-1.002967429258066,-1.004031037367886
-5.456e-05,-1.002421920188478,-1.003524094801134
-5.452e-05,-1.002632184851474,-1.004031037367886
-5.448e-05,-1.002086675782127,-1.003228707829644
-5.444e-05,-1.001709771460854,-1.00339834773695
-5.44e-05,-1.002255280530512,-1.004031037367886
-5.436e-05,-1.001751431375535,-1.004114868743873
-5.432e-05,-1.000200189086356,-1.003228707829644
-5.428e-05,-1.000872642989776,-1.003989121680021
-5.424e-05,-1.002465545193269,-1.003819481772382
-5.42e-05,-1.002380260273816,-1.004072953055726
-5.416e-05,-1.002338600359507,-1.004114868743873
-5.412e-05,-1.002045015867533,-1.004410255715078
-5.408e-05,-1.001122602476976,-1.003566010489347
-5.404e-05,-1.00158479171733,-1.004031037367886
-5.4e-05,-1.001374527054572,-1.003819481772382
-5.396e-05,-1.001039282647981,-1.004663726998798
-5.392e-05,-1.00158479171733,-1.0039033131487
-5.388e-05,-1.001668111546634,-1.004072953055726
-5.384e-05,-1.001080942562295,-1.003228707829644
-5.38e-05,-1.001291207225361,-1.00339834773695
-5.376e-05,-1.00133286713995,-1.004031037367886
-5.372e-05,-1.001626451631953,-1.003819481772382
-5.368e-05,-1.001080942562295,-1.003777566084514
-5.364e-05,-1.00158479171733,-1.00348217911303
-5.36e-05,-1.001668111546634,-1.004031037367886
-5.356e-05,-1.000787358070694,-1.004114868743873
-5.352e-05,-1.00066237832671,-1.004410255715078
-5.348e-05,-1.001249547311053,-1.003861397460557
-5.344e-05,-1.000745698156013,-1.003777566084514
-5.34e-05,-1.002130300786992,-1.004072953055726
-5.336e-05,-1.002338600359507,-1.003819481772382
-5.332e-05,-1.001164262391598,-1.003777566084514
-5.328e-05,-1.00158479171733,-1.00348217911303
-5.324e-05,-1.000493773578632,-1.003440263424813
-5.32e-05,-1.001501471888335,-1.003735650396303
-5.316e-05,-1.002255280530512,-1.00348217911303
-5.312e-05,-1.002045015867533,-1.003735650396303
-5.308e-05,-1.001709771460854,-1.004368340027215
-5.304e-05,-1.002842449514175,-1.003861397460557
-5.3e-05,-1.003596258156718,-1.00348217911303
-5.296e-05,-1.001918071033439,-1.003440263424813
-5.292e-05,-1.002255280530512,-1.003735650396303
-5.288e-05,-1.002045015867533,-1.00348217911303
-5.284e-05,-1.001122602476976,-1.003440263424813
-5.28e-05,-1.001878376209612,-1.003735650396303
-5.276e-05,-1.001709771460854,-1.003777566084514
-5.272e-05,-1.000787358070694,-1.004663726998798
-5.268e-05,-1.001836716294948,-1.004198700119912
-5.264e-05,-1.001709771460854,-1.003819481772382
-5.26e-05,-1.001961696038235,-1.003777566084514
-5.256e-05,-1.001416186969253,-1.003777566084514
-5.252e-05,-1.000745698156013,-1.00348217911303
-5.248e-05,-1.00154313180265,-1.004031037367886
-5.244e-05,-1.002255280530512,-1.003524094801134
-5.24e-05,-1.001457846883567,-1.003440263424813
-5.236e-05,-1.001626451631953,-1.004031037367886
-5.232e-05,-1.002255280530512,-1.004114868743873
-5.228e-05,-1.001751431375535,-1.004114868743873
-5.224e-05,-1.001961696038235,-1.004410255715078
-5.22e-05,-1.001709771460854,-1.003861397460557
-5.216e-05,-1.001961696038235,-1.00348217911303
-5.212e-05,-1.002003355952915,-1.004031037367886
-5.208e-05,-1.002296940445192,-1.003819481772382
-5.204e-05,-1.002338600359507,-1.004663726998798
-5.2e-05,-1.001457846883567,-1.0039033131487
-5.196e-05,-1.001039282647981,-1.003777566084514
