#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-17 12:33:00.026
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.49264 V
#Offset: 0.000293069 V
#Relative: no
#Channel: Channel 2
#Range: 5.52637 V
#Offset: 0.000302154 V
#Relative: yes

#Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,-0.004794809755434433,-38.38255225422675,88.48285721768983
10.11579454259898,-0.004956154176063496,-38.27719891090538,88.44915343358846
10.23292992280754,-0.004808047916847199,-38.18324864567563,88.42094478505379
10.35142166679343,-0.004847102320195903,-38.08245117436624,88.40753360255307
10.47128548050899,-0.004726209106172661,-37.98479538674822,88.39958146502403
10.5925372517729,-0.004900109097111404,-37.89819783476693,88.40104234352455
10.71519305237607,-0.004861288205267436,-37.78694534208948,88.36183411472305
10.83926914021204,-0.004866447364299903,-37.68854800033282,88.3701371441377
10.96478196143185,-0.00486027625432232,-37.58730654032261,88.29966496323493
11.09174815262401,-0.004958221447019392,-37.48959718879841,88.3260898930625
11.22018454301963,-0.004883304937942514,-37.39873782744507,88.28854362259952
11.35010815672314,-0.005034715868481751,-37.29395001695376,88.27047418136408
11.48153621496884,-0.00489970291483295,-37.19692803012813,88.26949475827634
11.61448613840344,-0.004817796603483868,-37.09349108154407,88.2304233709007
11.7489755493953,-0.004908613321392771,-36.99758683952441,88.20590383409842
11.88502227437019,-0.004750565150929054,-36.90116636347491,88.18768089426241
12.02264434617413,-0.004826139901605511,-36.79601492138543,88.16905364576775
12.16186000646368,-0.00483043441987953,-36.69877376309815,88.14497712409867
12.30268770812381,-0.004806607759706916,-36.60114300946567,88.15032912728849
12.44514611771384,-0.004655344876453704,-36.50374000735188,88.11317364556847
12.58925411794166,-0.004853344191358996,-36.40695047561363,88.08405648043011
12.73503081016663,-0.004813124757388865,-36.30850439146031,88.07362960882296
12.88249551693135,-0.004829495074039966,-36.20715129280249,88.04730326673746
13.031667784523,-0.004731509462142008,-36.10868536392277,88.02380786373871
13.18256738556407,-0.00486665358247009,-36.00635351611529,87.99632696132582
13.33521432163324,-0.004709710110051875,-35.90795746013411,87.97543881565764
13.48962882591653,-0.004736390196342584,-35.80764751944295,87.95639717904041
13.64583136588924,-0.004698280682718393,-35.7107329554837,87.93402219352021
13.80384264602887,-0.004681623914627799,-35.6096386626879,87.92094888011573
13.96368361055939,-0.004719332192374687,-35.50520538349834,87.88975777676919
14.12537544622755,-0.004787311350192634,-35.40800548861474,87.88209013532614
14.28893958511104,-0.004593560557856047,-35.30553638086794,87.84508901280323
14.45439770745928,-0.004643441722691716,-35.20838408379099,87.81232759349371
14.62177174456718,-0.004772583834455982,-35.10943499915579,87.78589671737498
14.79108388168207,-0.004677829021236512,-35.00665632693944,87.76354862388033
14.96235656094433,-0.004800181839203323,-34.90410486944018,87.73809123282385
15.13561248436207,-0.004860947602131148,-34.80239100417656,87.74594565467116
15.31087461682032,-0.00497808978599001,-34.70213565313102,87.72410647056691
15.48816618912483,-0.005041646531217729,-34.60429381826142,87.6701987318534
15.6675107010815,-0.005069080751845365,-34.5027233965643,87.63544068779663
15.84893192461114,-0.004783741550930133,-34.40640016922031,87.60273269894067
16.03245390690042,-0.004852447565162264,-34.30490365591184,87.5826154350931
16.2181009735893,-0.004802947350889045,-34.20586458015321,87.57695494736012
16.40589773199539,-0.004848690695362976,-34.10652243154149,87.5396128597086
16.59586907437563,-0.00485063059716437,-34.00479889816172,87.49727294490665
16.78804018122563,-0.004943493097468989,-33.90242434142502,87.48157389912267
16.98243652461746,-0.004885728994398052,-33.80631236732751,87.47119112017134
17.17908387157589,-0.005055469311281884,-33.70513052138144,87.41848398257737
17.37800828749376,-0.005001283444280046,-33.60139883789479,87.40678913201594
17.57923613958693,-0.004963677913523814,-33.50146109357792,87.35990609242212
17.78279410038923,-0.004866745688794543,-33.40194794012982,87.3321075251023
17.98870915128787,-0.004786285760866725,-33.30054231884387,87.30764359828031
18.19700858609983,-0.004434083669230308,-33.20052557999698,87.26434749085213
18.40772001468958,-0.00482010905306573,-33.10083240920058,87.2393319137381
18.62087136662869,-0.004942157564421562,-32.99714085282356,87.20933268053963
18.83649089489802,-0.004934083054555883,-32.89775503153016,87.18366855736035
19.05460717963248,-0.004773189222640678,-32.79523073301121,87.15982019034318
19.27524913190937,-0.004781940030622663,-32.69489459316767,87.1127180543089
19.49844599758046,-0.00476035599907146,-32.59552240368435,87.07976371344162
19.72422736114853,-0.004868997142210797,-32.49333933046528,87.04631056024381
19.95262314968883,-0.004769161949398451,-32.39337686945473,87.02539459159823
20.1836636368156,-0.004726568551349218,-32.29489266449857,86.98119986773267
20.41737944669532,-0.004751155554734113,-32.19562668012904,86.94539633100628
20.65380155810527,-0.004852315908727606,-32.09634929825998,86.9132572000851
20.89296130854041,-0.004867217994539897,-31.99610203933733,86.88870072098143
21.13489039836643,-0.004954463596176357,-31.89447069853827,86.82676349009078
21.37962089502232,-0.004987661318268962,-31.79580373422584,86.81541981668347
21.6271852372702,-0.004777743538347194,-31.69459112770861,86.78136712538701
21.87761623949552,-0.004719069745776513,-31.59459338046541,86.72460935776827
22.13094709605637,-0.004757869945995895,-31.49376187611232,86.70975882327841
22.38721138568342,-0.004772404287766789,-31.39361860687822,86.66623800957264
