#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2021-10-13 00:14:33.818
#Start: 100 Hz
#Stop: 1e+06 Hz
#Steps: 5001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.49264 V
#Offset: 0.000293069 V
#Relative: no
#Channel: Channel 2
#Range: 5.52637 V
#Offset: 0.000302154 V
#Relative: yes

#Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
116.0913870126182,0.9990408867866993,0.9984867942476132,-0.9040410635660215
116.3054323328467,0.9990297415673368,0.9985030271012446,-0.9059960178421747
116.5198723025,0.9990418587506611,0.9984908039632361,-0.9076230722544437
116.7347076492193,0.999019070238506,0.9984875040774077,-0.9090972007450727
116.9499391019871,0.9990091445469768,0.9984871163663285,-0.9109146554695762
117.1655673911303,0.9990119806629736,0.9984832681295784,-0.9124458828617577
117.3815932483221,0.999017266043067,0.9984793501136797,-0.9140149632558032
117.5980174065848,0.999025435228916,0.9984723577098216,-0.9163775302886016
117.8148406002926,0.9990079234419674,0.9984737364935869,-0.9181392865018957
118.032063565173,0.9990107518364255,0.9984778522498714,-0.9193630293574433
118.2496870383105,0.9989924463199238,0.9984681539273121,-0.9211485290227539
118.4677117581485,0.9990276074899718,0.998467465819963,-0.9227109064184775
118.6861384644919,0.9990084136863479,0.9984796920612418,-0.9244467094400163
118.9049678985099,0.9990012518167279,0.9984996751930424,-0.9261894419537914
119.1242008027375,0.9990043295621481,0.9984912554079495,-0.9279440385090598
119.3438379210796,0.9989980634975655,0.9984956218294798,-0.9294423806887562
119.5638799988121,0.9989870389746688,0.9985002799206073,-0.9311438857241903
119.7843277825855,0.9989881410282575,0.9984926704024176,-0.9328168919490023
120.0051820204266,0.9989911162490897,0.9984880708743155,-0.9348513611371392
120.2264434617413,0.9989869155055718,0.9985057537887706,-0.9364904887510157
120.4481128573176,0.9989980934229429,0.9985094462350652,-0.9382599501312529
120.6701909593275,0.9989905497604973,0.9984819809880704,-0.9397029743149894
120.89267852133,0.9989864487022799,0.9984819196956242,-0.9412836499954871
121.1155762982734,0.9990026600533085,0.9984722252702241,-0.9430149410466868
121.3388850464977,0.9989999262431919,0.9984919468307701,-0.9448435954278963
121.562605523738,0.9989841554129855,0.9985034214034489,-0.9470376645232491
121.7867384891259,0.9990010031780209,0.9984978832800436,-0.9485898514195364
122.0112847031931,0.9990107293390377,0.998490273632612,-0.9499334100446337
122.2362449278733,0.9990259149993925,0.9984902976827397,-0.9519739579452342
122.4616199265049,0.999022597156084,0.9984935849679345,-0.9538435001445184
122.6874104638341,0.9990197346407499,0.9985010574318305,-0.9552915993973727
122.9136173060167,0.9990206682390387,0.9984940450034563,-0.9574719895712143
123.1402412206216,0.9990273462028851,0.9984865614490112,-0.9589263402512573
123.3672829766326,0.9990006772062976,0.9984958828548255,-0.9610580723926347
123.5947433444511,0.9990299414362822,0.9984791046813679,-0.9625554143056861
123.8226230958993,0.9990135289439941,0.9984920859499923,-0.9643493168051496
124.0509230042225,0.9989934130660629,0.9984936359935197,-0.9660874534092393
124.2796438440914,0.9990049035588854,0.9984945122438958,-0.9680189205215857
124.5087863916054,0.9990114785795157,0.9984772860875951,-0.9695987573087393
124.7383514242943,0.999003344511415,0.9984842483719062,-0.9717045779983753
124.9683397211219,0.9990071834887292,0.9984849866463222,-0.9731876792455514
125.1987520624881,0.9990153732742313,0.9984595898295213,-0.9748940400657684
125.4295892302318,0.9990164104892585,0.9984629237199977,-0.9766910943839573
125.6608520076332,0.9990159172026978,0.9984671319830181,-0.9787175000248081
125.8925411794167,0.9990232251289795,0.9984734193180707,-0.9803717446718252
126.1246575317538,0.9990092434675326,0.9984692224765003,-0.9825904924680179
126.3572018522654,0.9990104256658097,0.9984805234105669,-0.9839992370120042
126.5901749300244,0.9989972614404753,0.9984748282756969,-0.9857225839155909
126.8235775555589,0.9990231593051975,0.9984706560501982,-0.9874617164436261
127.0574105208542,0.9990174085361971,0.9984786585918951,-0.9891239941294975
127.291674619356,0.9990427631131913,0.9984690223188302,-0.9912730791645989
127.526370645973,0.999022590965977,0.9984808838627625,-0.9930194470840231
127.7614993970795,0.9990161594705562,0.9984769028348114,-0.9948609885435286
127.9970616705181,0.9990180748922748,0.9984716603402807,-0.9967757662431775
128.2330582656022,0.9990283299993077,0.998482227509547,-0.9987834636525079
128.4694899831193,0.9990511362196359,0.9984766185523813,-1.000160118103055
128.7063576253332,0.99904507309643,0.9984767570331268,-1.002749019905416
128.943661995987,0.9990416249315965,0.9984638767824068,-1.003864689186642
129.1814039003057,0.9990420104693009,0.9984646550237447,-1.00600246880566
129.4195841449986,0.9990210631296976,0.9984734908036234,-1.007565210630673
129.6582035382629,0.999024415652975,0.9984835047643699,-1.010338422010571
129.8972628897855,0.9990193901744288,0.9984792419105452,-1.011555119926125
130.1367630107464,0.9990085525383906,0.9985001045845273,-1.013473835424615
130.3767047138214,0.9990070711207444,0.9984968651299945,-1.015644706435078
130.6170888131842,0.9990105578130108,0.9984908806616619,-1.017143976955808
130.85791612451,0.9990203540284337,0.9984974735334807,-1.019604708687834
131.0991874649777,0.9990121247753013,0.9984999653813545,-1.021099942779615
131.3409036532733,0.9990219026195464,0.9984957711870256,-1.02277536630301
131.5830655095919,0.9990301506942162,0.9984891332036829,-1.024609878566908
131.8256738556407,0.9990250402414924,0.9985081094988046,-1.026855461352277
132.0687295146424,0.9990089917300458,0.9985100319573975,-1.028496572868963
132.3122333113371,0.9990065470518118,0.9984968758597311,-1.030206064580452
132.5561860719858,0.9990116978284875,0.998518185215677,-1.032333934867792
132.8005886243731,0.9990235157828856,0.9985024426300581,-1.033979898055897
133.0454417978092,0.9990238651858183,0.9984915109523103,-1.035665190280725
133.2907464231338,0.9990285967024406,0.9984953581916916,-1.038007657595576
133.5365033327186,0.9990332223209929,0.9984707599253363,-1.040012249791328
133.7827133604697,0.9990198294633332,0.9984807134133685,-1.041860388557159
134.029377341831,0.9990166851518708,0.9984888959229328,-1.043601110008684
134.2764961137864,0.9990099681765262,0.9984963898637816,-1.046913107166068
134.5240705148633,0.9990124719951894,0.9985059803573619,-1.04616773775141
134.772101385135,0.9990265176656333,0.9984784421891508,-1.048789009008094
135.0205895662239,0.9990213886196535,0.9984760098821935,-1.051347186873804
135.269535901304,0.9990386208485157,0.9984695890165173,-1.053899886108456
135.5189412351036,0.9990520057096346,0.998461826691597,-1.055316842614448
135.7688064139092,0.999026709338582,0.9984692136496928,-1.057697050212974
136.0191322855671,0.9990469180811512,0.9984636097882399,-1.059059998318074
136.2699196994869,0.9990417625860161,0.9984561550937213,-1.061094807081188
136.5211695066447,0.9990396649620555,0.9984815036605349,-1.063480566841324
136.7728825595849,0.9990459960766428,0.9984835319601834,-1.065215981345662
137.0250597124245,0.9990388033804625,0.9984855023263842,-1.067278201710395
137.2777018208549,0.9990396608260468,0.9984698426160632,-1.069069746039764
137.5308097421452,0.9990436318126525,0.9984766115506675,-1.070560174694249
137.7843843351453,0.9990366589949428,0.9984754184358076,-1.072719433837702
138.0384264602885,0.9990234693792956,0.9984846654181523,-1.074620995729234
138.2929369795945,0.9990251088515881,0.9984966831284897,-1.077312570715701
138.5479167566723,0.9990174375803876,0.9985073481771083,-1.078899999175695
138.8033666567234,0.9990116594756188,0.9984909976684911,-1.081070916413263
139.0592875465446,0.9990512686467309,0.9984856870332699,-1.083075257356105
139.3156802945304,0.9990523387791823,0.9984967825795391,-1.084924829574315
139.5725457706768,0.9990464528312545,0.9984862151708858,-1.086970398063653
139.8298848465837,0.9990522279054993,0.9984713134550873,-1.089023685625601
140.0876983954583,0.9990429180621945,0.998473399914684,-1.090753985368383
140.3459872921175,0.9990621022378793,0.9984518818610419,-1.09279341113805
140.6047524129914,0.9990548483323426,0.9984703899858194,-1.095100502374281
140.8639946361256,0.9990305775537346,0.9984964189786026,-1.096910098309406
141.1237148411851,0.9990515110959478,0.9984746852013712,-1.099407872936818
141.3839139094564,0.9990427973451407,0.998464585937222,-1.102126684604955
141.6445927238514,0.9990386608602663,0.9984852370472642,-1.101035831674026
141.9057521689093,0.9990503004866993,0.9984557573065889,-1.103985790882877
142.1673931308004,0.9990267209091173,0.9984677948929779,-1.105799739237526
142.429516497329,0.9990382954553452,0.9984752664817602,-1.109497796024351
142.6921231579364,0.9990327590033694,0.9984504513833626,-1.111146016452813
142.9552140037034,0.999054622299953,0.9984373259992606,-1.112597769309792
143.2187899273544,0.9990329749926922,0.9984622501237682,-1.115524072962618
143.4828518232589,0.9990256880634607,0.9984577935061837,-1.117471816491224
143.7474005874361,0.9990199410718473,0.9984493756988676,-1.119542873056727
144.012437117557,0.9990223543476743,0.9984539799440921,-1.121165702938626
144.2779623129479,0.9990199662398414,0.9984417661261522,-1.123329146675639
144.5439770745928,0.9990452846225993,0.9984368265464908,-1.125429504865403
144.8104823051373,0.9990476102436044,0.9984298836553239,-1.12746413522467
145.0774789088911,0.9990366905761097,0.998423589804932,-1.129997328769964
145.3449677918314,0.9990393392147034,0.9984331791515851,-1.131719752491721
145.6129498616056,0.999048343037104,0.9984407140557293,-1.133756333714713
145.8814260275349,0.9990466798880746,0.9984518719698895,-1.136122220734746
146.1503972006165,0.9990299005721587,0.9984580871767936,-1.137494142366743
146.4198642935277,0.9990453972197895,0.9984646341532789,-1.139931051059512
146.6898282206286,0.9990693727333728,0.9984425052986381,-1.142076081772258
146.960289897965,0.9990642632023929,0.9984527271677029,-1.144089305083793
147.2312502432719,0.9990854788833461,0.9984336482433096,-1.146307378776806
147.5027101759759,0.9990799297856563,0.9984295693310793,-1.148080934879961
147.7746706171993,0.9990647401781402,0.9984562337245695,-1.150695801905201
148.0471324897625,0.9990553946137632,0.9984560542719297,-1.152070150120666
148.3200967181874,0.9990533694584369,0.998444367322706,-1.155155150004288
148.5935642287007,0.9990361475056539,0.9984444726029172,-1.157331134772188
148.8675359492364,0.9990476552956201,0.9984424225333716,-1.15869247163717
149.1420128094398,0.9990691724906278,0.9984415821507789,-1.161211482741519
149.4169957406701,0.9990553178023388,0.998438105490955,-1.162599907940758
149.6924856760036,0.99904776396332,0.9984691509740127,-1.166433735955769
149.9684835502374,0.9990393178134749,0.9984487779636442,-1.165022678353254
150.2449902998914,0.9990521794879166,0.9984216513936039,-1.166315942555434
150.522006863213,0.9990292346158617,0.9984721945383744,-1.171665467542548
150.7995341801789,0.9990434624026353,0.9984353472558033,-1.173225735282896
151.0775731924994,0.9990369639382184,0.9984514236451939,-1.17614882843352
151.3561248436209,0.9990428545409136,0.9984463762323835,-1.179112199164304
151.6351900787289,0.9990348641129113,0.9984468964383274,-1.180251166413748
151.9147698447522,0.999032665212785,0.9984648610779532,-1.182718301212965
152.1948650903652,0.9990099646583411,0.9984595076559869,-1.18518033951563
152.4754767659915,0.9990207591465067,0.998460849652569,-1.186913250037958
152.7566058238073,0.9990280981522979,0.9984558380094203,-1.189644623870419
153.0382532177438,0.9990460301711618,0.9984474254044674,-1.191208317418522
153.3204199034914,0.9990469921874638,0.9984558779173044,-1.193803439166711
153.6031068385027,0.9990546399064126,0.9984502486334088,-1.195793494922068
153.8863149819954,0.999067170093549,0.9984403402654931,-1.198530660847091
154.170045294956,0.9990615618075187,0.9984366297095488,-1.199958929329926
154.4542987401423,0.9990544910071476,0.998431632035748,-1.202785187999349
154.7390762820878,0.999054370534262,0.9984396030338627,-1.204818601954807
155.0243788871042,0.9990465468222055,0.9984390422333607,-1.207535975205767
155.3102075232846,0.9990479514573378,0.9984249571709621,-1.209619772838896
155.5965631605075,0.9990362449610336,0.9984276149349196,-1.21154970484285
155.8834467704391,0.9990357616648868,0.998450825942932,-1.21365032569146
156.1708593265374,0.9990459160700954,0.9984518433982887,-1.215567535240317
156.4588018040553,0.9990393551810263,0.9984399008247413,-1.218268953808347
156.7472751800438,0.9990538639516133,0.9984305452030728,-1.220289586449042
157.0362804333553,0.9990509260676749,0.9984473622511841,-1.223451172487473
157.3258185446468,0.9990384754162646,0.9984444018715899,-1.22500514890582
157.6158904963837,0.9990586904061475,0.9984405065895277,-1.227282632305566
157.9064972728428,0.9990449346388731,0.9984343191760497,-1.229768977910905
158.1976398601154,0.9990512482020295,0.9984351383540104,-1.232075404390538
158.4893192461114,0.9990614874561998,0.9984385582613152,-1.233700912839658
158.7815364205616,0.9990690991563842,0.998432412857259,-1.23749195966553
159.0742923750219,0.9990483466105176,0.9984657549065941,-1.23967726141375
159.3675881028767,0.9990616111923115,0.9984540935271422,-1.242283197062889
159.6614245993414,0.999070056902565,0.9984019225972346,-1.241021879974713
159.955802861467,0.9990794188617407,0.9984109407703375,-1.246657046663586
160.2507238881419,0.999066062812872,0.9984225417029736,-1.248034860742415
160.5461886800972,0.9990588427593463,0.9984133198176858,-1.249814537221566
160.8421982399086,0.9990709529928357,0.998400139203145,-1.252408513869846
161.1387535720002,0.9990798595842374,0.9984026069023053,-1.254192753790017
161.4358556826487,0.9990768132268236,0.9983879558311717,-1.256970771952955
161.7335055799851,0.9990945892148364,0.9983993548775189,-1.258804502790315
162.031704274,0.9990629784562085,0.9984221471996846,-1.261385560526594
162.3304527765459,0.9990716729912679,0.9984021938605523,-1.26355628960349
162.6297521013409,0.9990568102777875,0.9984136225044644,-1.265969485940773
162.9296032639723,0.9990725956370105,0.998395495315859,-1.268384789900924
163.2300072818995,0.9990534691927602,0.9984077548173286,-1.271183820915683
163.5309651744584,0.999049890533892,0.9984103742054465,-1.27320224986776
163.8324779628639,0.9990567059324993,0.9983931342127136,-1.275621657291961
164.134546670214,0.9990573285424974,0.9984069191009699,-1.277402388472675
164.4371723214932,0.9990294883188893,0.9984166249036185,-1.279966387687602
164.7403559435753,0.9990429161731409,0.9984082075823424,-1.282852030420293
165.0440985652279,0.9990415870185109,0.9984080691103162,-1.285009540001835
165.3484012171152,0.9990561116163832,0.9984058522464645,-1.286929130415497
165.6532649318018,0.9990461644066853,0.9983966232133458,-1.288953453214853
165.9586907437562,0.9990297793880595,0.9984056267332186,-1.292119061227981
166.2646796893537,0.9990425272963508,0.9984050028131981,-1.294784699042058
166.571232806881,0.9990462985450932,0.9984132982650635,-1.296366329928309
166.8783511365391,0.9990354501340828,0.9984172574684128,-1.299169991158444
167.1860357204465,0.9990404692524721,0.9984165654321483,-1.301458186620321
167.4942876026438,0.9990535865632584,0.9984072892747354,-1.303808319525319
167.8031078290957,0.99904645155856,0.9983936862919944,-1.306776340589225
168.1124974476959,0.9990312805855304,0.9984017086759246,-1.308640053660399
168.4224575082704,0.9990296014308188,0.9984002750383324,-1.311217265963128
168.7329890625803,0.9990421384789208,0.9984036436379807,-1.313359539534733
169.0440931643265,0.999028084749224,0.998395768844325,-1.316120083945111
169.3557708691519,0.9990432593113784,0.9983872128418334,-1.318545051946188
169.6680232346464,0.9990428353161211,0.9983652045983992,-1.32203483084285
169.9808513203496,0.9990779650452242,0.9983636294513027,-1.323459531387055
170.2942561877548,0.9990544039553951,0.9984081733903692,-1.32664285681764
170.6082389003124,0.9990633262847819,0.998389688563072,-1.327364178995563
170.9228005234332,0.9990717244925442,0.9983738923993876,-1.331490768285319
171.2379421244928,0.9990732898620592,0.9983944149412572,-1.332987247431617
171.5536647728347,0.9990711365929563,0.9983700297948895,-1.335137263245365
171.8699695397738,0.9990671508532886,0.9983743092513491,-1.33777435727178
172.1868574986006,0.9990869833320624,0.9983537691156782,-1.340474878224082
172.5043297245844,0.9990696878430125,0.9983902991285841,-1.342695061804566
172.8223872949766,0.9990732232063708,0.9983895068076266,-1.34518771966708
173.1410312890154,0.9990779030679862,0.9983769760709371,-1.347907918847464
173.4602627879286,0.999062316923389,0.9983843472235789,-1.350367188146738
173.7800828749376,0.9990889834497712,0.9983925584480225,-1.353107556258572
174.1004926352608,0.9990790957185686,0.9983877276813478,-1.355492817031623
174.4214931561177,0.9990701570969346,0.9983760400802699,-1.35802494681834
174.7430855267323,0.9990788388897528,0.998382856386313,-1.360583896887401
175.065270838337,0.9990586122619284,0.9983967920456031,-1.362883991446095
175.388050184176,0.999065750501277,0.9983829643403178,-1.365124721321322
175.7114246595095,0.9990627905178018,0.9983819723256004,-1.36779067331341
176.0353953616165,0.9990680084170632,0.9983734601535429,-1.370024056361798
176.3599633897995,0.9990824961961161,0.9983797680218982,-1.372956145401992
176.685129845388,0.999073531947902,0.9983805548829259,-1.375103412202936
177.0108958317422,0.9990634780400154,0.9983728389331611,-1.378326027511015
177.3372624542559,0.9990638775981505,0.9983641185678617,-1.380227286754903
177.6642308203616,0.9990672336367744,0.998356102585113,-1.38312604645499
177.9918020395336,0.999072026396217,0.9983510012630836,-1.385344316483323
178.3199772232916,0.9990641526422079,0.998380416656473,-1.388342661082619
178.648757485205,0.9990514270682901,0.9983933374532333,-1.390454912254479
178.9781439408962,0.9990639323398763,0.9983660034305994,-1.392877662628523
179.3081377080441,0.9990675123953519,0.9983574010904545,-1.395772542189391
179.6387399063891,0.9990686441983995,0.9983616355742875,-1.398451042462941
179.9699516577357,0.9990785110450245,0.9983559770869642,-1.401264982185527
180.301774085957,0.9990837365445147,0.9983617478284375,-1.403713053072666
180.6342083169977,0.9990779727109244,0.998348602818545,-1.406321873291475
180.9672554788791,0.9990748921772508,0.9983494201387689,-1.408672872591119
181.3009167017021,0.9990691544167497,0.9983700136053951,-1.411506216735047
181.6351931176511,0.9990808667913036,0.9983678954306684,-1.413623366381921
181.9700858609983,0.9990774137960606,0.9983512028258812,-1.416184460401179
182.305596068107,0.9990592508187882,0.9983675491560184,-1.418988645889832
182.6417248774354,0.9990738121630647,0.9983587671132117,-1.422083653440578
182.9784734295414,0.9990678857391154,0.9983508146244953,-1.42442301335487
183.3158428670853,0.9990592166287355,0.9983602027684427,-1.426851978873297
183.6538343348347,0.9990569721415777,0.9983666826710037,-1.429648425544932
183.9924489796672,0.999082988825996,0.9983524382628323,-1.432391184423236
184.3316879505755,0.999078211591647,0.998338447342893,-1.434506164026913
184.6715523986705,0.9990841451516992,0.9983377361050735,-1.437445249475134
185.0120434771858,0.9990732233802276,0.9983469405711438,-1.439801202173079
185.353162341481,0.9990707637542723,0.9983351982657105,-1.442821687084553
185.6949101490463,0.9990925749758282,0.9983356106980148,-1.445260951751589
186.0372880595051,0.9990802740152376,0.9983314989322003,-1.448212235299273
186.3802972346199,0.9990745951547675,0.9983460818738211,-1.450906908031568
186.7239388382948,0.999072210822848,0.9983330322814125,-1.453860048782152
187.0682140365801,0.9990860201402534,0.9983484794943269,-1.456237627080286
187.4131239976755,0.9990749505660952,0.998341738107674,-1.458216160869008
187.758669891935,0.9990687071432218,0.9983518651414532,-1.46145926461591
188.1048528918705,0.9990828875579089,0.998341554661591,-1.463913675099015
188.4516741721554,0.9990682925860881,0.9983630363400422,-1.466688554439321
188.7991349096293,0.9990737527539506,0.9983567318843358,-1.469594952528424
189.1472362833015,0.9990820023597327,0.9983589391487855,-1.472387061677455
189.4959794743549,0.9990729751246212,0.9983477071063057,-1.474826741571523
189.8453656661504,0.9990802808054454,0.9983366800690244,-1.477709904132799
190.1953960442308,0.9990713537408631,0.9983394189350225,-1.480281468860956
190.5460717963248,0.9990705577311744,0.9983590746522576,-1.483102447984165
190.8973941123506,0.9990508892992693,0.9983402551304547,-1.486001856304513
191.2493641844208,0.999076984159279,0.9983275971938013,-1.488726113117804
191.6019832068458,0.9990831030481029,0.9983315337055462,-1.491692724560071
191.9552523761379,0.9990724586926936,0.9983298869090248,-1.494052189985265
192.3091728910157,0.9990699881862926,0.9983446284841228,-1.496778623803802
192.6637459524081,0.9990774505601869,0.9983334200805586,-1.499728072500871
193.0189727634576,0.9990876439586366,0.9983264480110052,-1.502531214954833
193.3748545295255,0.99910419640073,0.998311899965137,-1.504947862249215
193.7313924581955,0.9991006511600045,0.9983109296708381,-1.507569521045113
194.0885877592777,0.9990943065592539,0.9983159457994276,-1.510751159786796
194.4464416448131,0.9991095952639135,0.9982950216486129,-1.513449821081208
194.8049553290765,0.9991216324673962,0.9982975379531777,-1.5163936696424
195.1641300285827,0.9990952518179699,0.998305329288193,-1.518620848541241
195.5239669620887,0.9990844234202096,0.9983022294844086,-1.521639416805367
195.8844673505989,0.9990861277853635,0.9982831497828947,-1.524322530937823
196.2456324173692,0.9990896306763108,0.9982651951892274,-1.527208108762128
196.6074633879101,0.9990822132731878,0.9982678867653743,-1.530183910044429
196.9699614899924,0.9990772804134579,0.9982672149291311,-1.533104273068917
197.3331279536503,0.9990676790499536,0.9982838602376296,-1.53569174528589
197.696964011186,0.9990539518382633,0.9982809638525947,-1.538882658612789
198.061470897174,0.999053191063995,0.9982750588798081,-1.541465351874028
198.4266498484643,0.999055099074258,0.998290849523497,-1.544072933888211
198.7925021041882,0.9990526807661126,0.9982753798683666,-1.547418799961178
