#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 00:10:17.060

Time (s),Channel 2 (V)
-0.0006154089715131336,-0.0003021542577731351
-0.0006150389715131337,-0.0006394569172106786
-0.0006146689715131337,-0.0006394569172106786
-0.0006142989715131337,-0.001314062236085765
-0.0006139289715131337,-0.001314062236085765
-0.0006135589715131338,-0.0006394569172106786
-0.0006131889715131338,-0.001314062236085765
-0.0006128189715131338,3.514840166440837e-05
-0.0006124489715131336,-0.001314062236085765
-0.0006120789715131337,3.514840166440837e-05
-0.0006117089715131337,-0.001651364895523309
-0.0006113389715131337,3.514840166440837e-05
-0.0006109689715131338,-0.001314062236085765
-0.0006105989715131338,0.0003724510611019518
-0.0006102289715131338,-0.000976759576648222
-0.0006098589715131336,-0.0003021542577731351
-0.0006094889715131337,-0.0006394569172106786
-0.0006091189715131337,-0.001314062236085765
-0.0006087489715131337,-0.001314062236085765
-0.0006083789715131337,-0.001988667554960852
-0.0006080089715131338,-0.001314062236085765
-0.0006076389715131338,-0.001651364895523309
-0.0006072689715131338,-0.0006394569172106786
-0.0006068989715131336,-0.001651364895523309
-0.0006065289715131337,-0.0006394569172106786
-0.0006061589715131337,-0.002325970214398396
-0.0006057889715131337,-0.000976759576648222
-0.0006054189715131338,-0.002325970214398396
-0.0006050489715131338,-0.001314062236085765
-0.0006046789715131338,-0.001314062236085765
-0.0006043089715131336,-0.001651364895523309
-0.0006039389715131337,-0.001651364895523309
-0.0006035689715131337,-0.001651364895523309
-0.0006031989715131337,-0.001651364895523309
-0.0006028289715131337,-0.002325970214398396
-0.0006024589715131338,-0.0006394569172106786
-0.0006020889715131338,-0.001988667554960852
-0.0006017189715131338,-0.0003021542577731351
-0.0006013489715131336,-0.002325970214398396
-0.0006009789715131337,-0.001314062236085765
-0.0006006089715131337,-0.001988667554960852
-0.0006002389715131337,-0.000976759576648222
-0.0005998689715131338,-0.001314062236085765
-0.0005994989715131338,-0.001651364895523309
-0.0005991289715131338,-0.001314062236085765
-0.0005987589715131336,-0.001651364895523309
-0.0005983889715131337,-0.000976759576648222
-0.0005980189715131337,-0.002325970214398396
-0.0005976489715131337,-0.001651364895523309
-0.0005972789715131337,-0.003000575533273483
-0.0005969089715131338,-0.001314062236085765
-0.0005965389715131338,-0.003000575533273483
-0.0005961689715131338,-0.001651364895523309
-0.0005957989715131336,-0.003000575533273483
-0.0005954289715131337,-0.001314062236085765
-0.0005950589715131337,-0.001988667554960852
-0.0005946889715131337,-0.001314062236085765
-0.0005943189715131338,-0.001651364895523309
-0.0005939489715131338,-0.002325970214398396
-0.0005935789715131338,-0.001651364895523309
-0.0005932089715131336,-0.002663272873835939
-0.0005928389715131337,-0.001651364895523309
-0.0005924689715131337,-0.002663272873835939
-0.0005920989715131337,-0.001651364895523309
-0.0005917289715131337,-0.003337878192711026
-0.0005913589715131338,-0.001651364895523309
-0.0005909889715131338,-0.002325970214398396
-0.0005906189715131338,-0.001651364895523309
-0.0005902489715131336,-0.002663272873835939
-0.0005898789715131337,-0.001988667554960852
-0.0005895089715131337,-0.002325970214398396
-0.0005891389715131337,-0.002325970214398396
