#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 00:55:00.833

Time (s),Channel 2 (V)
-0.009986261818181817,-0.001314062236085765
-0.009981381818181818,-0.001314062236085765
-0.009976501818181816,-0.0006394569172106786
-0.009971621818181817,-0.000976759576648222
-0.009966741818181819,-0.001314062236085765
-0.009961861818181816,-0.0003021542577731351
-0.009956981818181818,-0.0003021542577731351
-0.009952101818181819,-0.000976759576648222
-0.009947221818181817,-0.000976759576648222
-0.009942341818181818,-0.0006394569172106786
-0.009937461818181819,-0.0006394569172106786
-0.009932581818181817,-0.000976759576648222
-0.009927701818181818,-0.001314062236085765
-0.009922821818181819,-0.000976759576648222
-0.009917941818181817,-0.000976759576648222
-0.009913061818181818,-0.000976759576648222
-0.009908181818181816,-0.0006394569172106786
-0.009903301818181817,-0.0006394569172106786
-0.009898421818181818,-0.000976759576648222
-0.009893541818181816,-0.000976759576648222
-0.009888661818181817,-0.0006394569172106786
-0.009883781818181819,-0.000976759576648222
-0.009878901818181816,-0.001314062236085765
-0.009874021818181818,-0.000976759576648222
-0.009869141818181819,-0.001651364895523309
-0.009864261818181817,-0.0006394569172106786
-0.009859381818181818,-0.000976759576648222
-0.009854501818181819,-0.000976759576648222
-0.009849621818181817,-0.000976759576648222
-0.009844741818181818,-0.000976759576648222
-0.009839861818181819,-0.000976759576648222
-0.009834981818181817,-0.0003021542577731351
-0.009830101818181818,-0.0006394569172106786
-0.009825221818181816,-0.000976759576648222
-0.009820341818181817,-0.001314062236085765
-0.009815461818181818,-0.000976759576648222
-0.009810581818181816,-0.000976759576648222
-0.009805701818181817,-0.001314062236085765
-0.009800821818181819,-0.001314062236085765
-0.009795941818181816,-0.001314062236085765
-0.009791061818181818,-0.001651364895523309
-0.009786181818181819,-0.001651364895523309
-0.009781301818181817,-0.001651364895523309
-0.009776421818181818,-0.000976759576648222
-0.009771541818181819,-0.001314062236085765
-0.009766661818181817,-0.001314062236085765
-0.009761781818181818,-0.001314062236085765
-0.009756901818181819,-0.000976759576648222
-0.009752021818181817,-0.001314062236085765
-0.009747141818181818,-0.001651364895523309
-0.009742261818181816,-0.001988667554960852
-0.009737381818181817,-0.001988667554960852
-0.009732501818181818,-0.001651364895523309
-0.009727621818181816,-0.001651364895523309
-0.009722741818181817,-0.001651364895523309
-0.009717861818181819,-0.001988667554960852
-0.009712981818181816,-0.001314062236085765
-0.009708101818181818,-0.001314062236085765
-0.009703221818181819,-0.001651364895523309
-0.009698341818181817,-0.001988667554960852
-0.009693461818181818,-0.001988667554960852
-0.009688581818181819,-0.001988667554960852
-0.009683701818181817,-0.001651364895523309
-0.009678821818181818,-0.001314062236085765
-0.009673941818181819,-0.000976759576648222
-0.009669061818181817,-0.000976759576648222
-0.009664181818181818,-0.000976759576648222
-0.009659301818181816,-0.000976759576648222
-0.009654421818181817,-0.000976759576648222
-0.009649541818181818,-0.001988667554960852
-0.009644661818181816,-0.001651364895523309
-0.009639781818181817,-0.001651364895523309
-0.009634901818181819,-0.001651364895523309
-0.009630021818181816,-0.001314062236085765
-0.009625141818181818,-0.001651364895523309
-0.009620261818181819,-0.001651364895523309
-0.009615381818181817,-0.001651364895523309
-0.009610501818181818,-0.001988667554960852
-0.009605621818181819,-0.001988667554960852
-0.009600741818181817,-0.001988667554960852
-0.009595861818181818,-0.001651364895523309
-0.009590981818181819,-0.001651364895523309
-0.009586101818181817,-0.001651364895523309
-0.009581221818181818,-0.001651364895523309
-0.009576341818181816,-0.001651364895523309
-0.009571461818181817,-0.001314062236085765
-0.009566581818181819,-0.000976759576648222
-0.009561701818181816,-0.000976759576648222
-0.009556821818181818,-0.000976759576648222
-0.009551941818181819,-0.000976759576648222
-0.009547061818181816,-0.001314062236085765
-0.009542181818181818,-0.000976759576648222
-0.009537301818181819,-0.001314062236085765
-0.009532421818181817,-0.001314062236085765
-0.009527541818181818,-0.001314062236085765
-0.009522661818181819,-0.001314062236085765
-0.009517781818181817,-0.001314062236085765
-0.009512901818181818,-0.001314062236085765
-0.009508021818181816,-0.001314062236085765
-0.009503141818181817,-0.000976759576648222
