#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 11:37:41.400

Time (s),Channel 2 (V)
-0.7498703730412372,-0.3150055355130012
-0.7496872630412371,-0.3150055355130012
-0.7495041530412371,-0.3150055355130012
-0.7493210430412371,-0.3150055355130012
-0.7491379330412371,-0.3150055355130012
-0.7489548230412372,-0.3146682328535637
-0.7487717130412371,-0.3150055355130012
-0.7485886030412371,-0.3150055355130012
-0.7484054930412372,-0.3150055355130012
-0.7482223830412371,-0.3150055355130012
-0.7480392730412371,-0.3150055355130012
-0.7478561630412371,-0.3150055355130012
-0.7476730530412371,-0.3146682328535637
-0.7474899430412372,-0.3150055355130012
-0.7473068330412371,-0.3150055355130012
-0.7471237230412371,-0.3150055355130012
-0.7469406130412372,-0.3150055355130012
-0.7467575030412371,-0.3150055355130012
-0.7465743930412371,-0.3150055355130012
-0.7463912830412371,-0.3150055355130012
-0.7462081730412371,-0.3150055355130012
-0.7460250630412372,-0.3150055355130012
-0.7458419530412371,-0.3146682328535637
-0.7456588430412371,-0.3150055355130012
-0.7454757330412372,-0.3150055355130012
-0.7452926230412371,-0.3150055355130012
-0.7451095130412371,-0.3150055355130012
-0.7449264030412371,-0.3146682328535637
-0.7447432930412371,-0.3150055355130012
-0.7445601830412372,-0.3150055355130012
-0.7443770730412371,-0.3146682328535637
-0.7441939630412371,-0.3150055355130012
-0.7440108530412372,-0.3150055355130012
-0.7438277430412371,-0.3150055355130012
-0.7436446330412371,-0.3150055355130012
-0.7434615230412371,-0.3150055355130012
-0.7432784130412371,-0.3146682328535637
-0.7430953030412372,-0.3150055355130012
-0.7429121930412371,-0.3150055355130012
-0.7427290830412371,-0.3150055355130012
-0.7425459730412372,-0.3150055355130012
-0.7423628630412371,-0.3146682328535637
-0.7421797530412372,-0.3150055355130012
-0.7419966430412371,-0.3150055355130012
-0.7418135330412371,-0.3150055355130012
-0.7416304230412372,-0.3150055355130012
-0.7414473130412371,-0.3150055355130012
-0.7412642030412371,-0.3150055355130012
-0.7410810930412371,-0.3150055355130012
-0.7408979830412371,-0.3150055355130012
-0.7407148730412372,-0.3150055355130012
-0.7405317630412371,-0.3150055355130012
-0.7403486530412371,-0.3150055355130012
-0.7401655430412372,-0.3150055355130012
-0.7399824330412371,-0.3150055355130012
-0.7397993230412371,-0.3146682328535637
-0.7396162130412371,-0.3150055355130012
-0.7394331030412371,-0.3150055355130012
-0.7392499930412372,-0.3150055355130012
-0.7390668830412371,-0.3150055355130012
-0.7388837730412371,-0.3150055355130012
-0.7387006630412372,-0.3150055355130012
-0.7385175530412371,-0.3146682328535637
-0.7383344430412371,-0.3150055355130012
-0.7381513330412371,-0.3150055355130012
-0.7379682230412371,-0.3150055355130012
-0.7377851130412372,-0.3146682328535637
-0.7376020030412371,-0.3150055355130012
-0.7374188930412371,-0.3150055355130012
-0.7372357830412372,-0.3150055355130012
-0.7370526730412371,-0.3150055355130012
-0.7368695630412371,-0.3150055355130012
-0.7366864530412371,-0.3146682328535637
-0.7365033430412371,-0.3146682328535637
-0.7363202330412372,-0.3146682328535637
-0.7361371230412371,-0.3150055355130012
-0.7359540130412371,-0.3150055355130012
-0.7357709030412372,-0.3146682328535637
-0.7355877930412371,-0.3146682328535637
-0.7354046830412371,-0.3150055355130012
-0.7352215730412371,-0.3150055355130012
-0.7350384630412371,-0.3150055355130012
-0.7348553530412372,-0.3146682328535637
-0.7346722430412371,-0.3146682328535637
-0.7344891330412371,-0.3150055355130012
-0.7343060230412372,-0.3150055355130012
-0.7341229130412371,-0.3150055355130012
-0.7339398030412371,-0.3150055355130012
-0.7337566930412371,-0.3150055355130012
-0.7335735830412371,-0.3146682328535637
-0.7333904730412372,-0.3150055355130012
-0.7332073630412371,-0.3146682328535637
-0.7330242530412371,-0.3150055355130012
-0.7328411430412372,-0.3150055355130012
-0.7326580330412371,-0.3146682328535637
-0.7324749230412371,-0.3150055355130012
-0.7322918130412371,-0.3146682328535637
-0.7321087030412371,-0.3150055355130012
-0.7319255930412372,-0.3150055355130012
-0.7317424830412371,-0.3146682328535637
-0.7315593730412371,-0.3146682328535637
-0.7313762630412372,-0.3150055355130012
-0.7311931530412371,-0.3146682328535637
-0.7310100430412372,-0.3150055355130012
-0.7308269330412371,-0.3150055355130012
