#Digilent WaveForms Network Analyzer - Network
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 10:28:36.388

Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1.185768748167161,-4.21617250684701,0.2636594569437278
1.191242008027376,-4.243944868389485,0.243198598071757
1.196740531307244,-4.222053674569016,0.2580687202410559
1.202264434617413,-4.155095353504896,0.2285984328311488
1.207813835106781,-4.102891072093017,0.1874514045380788
1.213388850464979,-3.942351580162946,0.2629488739600205
1.218989598924867,-3.881826770226156,0.2260449616381024
1.22461619926505,-3.915246220764537,0.181423594020437
1.230268770812382,-3.979244291368356,0.2128321292741902
1.235947433444511,-3.819264792372842,0.1096626568463961
1.241652307592412,-3.882215611460968,0.1895908468202379
1.247383514242945,-3.826355808686739,0.2292897715047673
1.253141174941417,-3.845053361012255,0.2267146171931103
1.258925411794169,-3.855852048578257,0.2274762897055638
1.264736347471152,-3.802816673010535,0.2262211548120092
1.270574105208542,-3.721674766560747,0.1524801880435973
1.276438808811345,-3.763705303084882,0.1136486883807493
1.282330582656023,-3.745733094343094,0.2578952543621824
1.288249551693135,-3.746208681696152,0.2420940378664227
1.294195841449988,-3.694342572150812,0.1379429190717474
1.300169578033291,-3.633010416011335,0.149065233711724
1.306170888131842,-3.612579567060227,0.1832722585861575
1.312199899019204,-3.525503633486513,0.1124977671044718
1.318256738556409,-3.599726658878484,0.2053553069993654
1.324341535194666,-3.569265274087359,0.1813902455091636
1.330454417978093,-3.594248990170566,0.2258950526640149
1.336595516546443,-3.643101184245404,0.182911222410695
1.342764961137864,-3.583325429092187,0.1944851576131299
1.348962882591655,-3.472202478594238,0.1212263789737378
1.355189412351038,-3.354231960798484,0.1565570190346719
1.361444682465951,-3.450629823951103,0.1714829580784318
1.367728825595851,-3.359021330196113,0.1161726129327061
1.374041975012516,-3.341774633680996,0.1278551090704632
1.380384264602885,-3.314299462581581,0.08203495444502806
1.38675582887189,-3.35239704593757,0.1754279496466182
1.393156802945305,-3.269736073229799,0.1544402355313821
1.399587322572619,-3.320357093682673,0.1364486832860479
1.406047524129916,-3.319355666849988,0.1651319046818429
1.412537544622755,-3.283899419832924,0.1339211470550197
1.419057521689093,-3.267448719987879,0.1843084084410975
1.425607593602189,-3.091849754339531,0.1642608368565561
1.432187899273545,-3.153507472119869,0.1643616195909487
1.438798578255847,-3.169240179966121,0.09006699435437326
1.445439770745929,-2.837448411678257,0.05370159942802388
1.452111617587743,-2.86197440101492,0.1082277887594216
1.458814260275349,-2.93119435453055,0.1027722748242184
1.465547840955913,-2.925112439555111,0.06107052005285141
1.472312502432721,-2.869328934787951,0.0361504323399231
1.479108388168209,-2.898204151670636,0.07890588033119172
1.485935642287009,-2.849630084747586,0.1049733433537341
1.492794409578997,-2.789045445862652,0.07688912962071015
1.499684835502374,-2.75085978748701,0.09965942691164287
1.506607066186743,-2.818994562138116,0.05426154995212329
1.51356124843621,-2.742815029501528,0.0379254556268549
1.520547529732497,-2.773452193830128,0.06192325515046093
1.527566058238075,-2.845040088641745,0.09519321736480535
1.534616982799296,-2.887833214039042,0.07211098065748267
1.54170045294956,-2.848444487830865,0.04765289848457765
1.548816618912483,-2.892612217946442,0.05668206899877148
1.555965631605077,-2.906312294352826,0.1219232721547669
1.563147642640955,-2.88901531971973,0.1312375161200237
1.570362804333555,-2.824743369050333,0.07499612740070205
1.57761126969935,-2.838084815243596,0.1438200941655623
1.584893192461114,-2.783249741853458,0.03449383880175105
1.592208727051172,-2.761703116624459,0.08749613919015076
1.599558028614671,-2.718826208558671,0.0207833465144347
1.606941253012879,-2.730902780698822,0.1024361095315101
1.614358556826489,-2.761994857849716,0.06379779041481015
1.621810097358932,-2.603674989695166,0.03633719404191993
1.629296032639723,-2.624579224856025,0.06124589879794939
1.63681652142781,-2.647733396921366,0.06435366196146219
1.644371723214932,-2.662149931565412,0.1107199013104037
1.651961798229016,-2.618711900069846,0.09484180159161326
1.659586907437563,-2.664571613749274,0.06728127527864558
1.667247212551064,-2.724051384899675,0.03377668321473948
1.674942876026438,-2.73311979694467,0.08575999835521486
1.682674061070469,-2.674100952449324,0.06214502688376911
1.690440931643265,-2.652394849903034,0.06076500065439205
1.698243652461746,-2.728921529722821,0.1086721967276212
1.706082389003126,-2.621275857810171,0.1524358253153045
1.713957307508427,-2.565452352972319,0.05140865259282457
1.721868574986008,-2.604937684044947,0.1057729287508984
1.729816359215103,-2.580682119115589,0.08480508131706443
1.737800828749376,-2.564805674548134,0.1130131511083121
1.745822152920506,-2.511020747778607,0.07779679841570442
1.753880501841764,-2.505798713330825,0.04442350668320216
1.761976046411631,-2.46015890778263,0.07685442313626822
1.770108958317422,-2.470597932498918,0.002599845242770016
1.778279410038925,-2.473317000063518,0.06162096459939903
1.786487574852052,-2.462073226611811,0.07346000615081039
1.794733626832528,-2.474030276122514,-0.0004393989248399066
1.803017740859572,-2.49192919433106,0.03860982087329035
1.811340092619604,-2.471969211116162,0.05327814110393092
1.819700858609984,-2.423327687344163,0.02504921182924136
1.828100216142745,-2.375983769349757,0.05426489070406149
1.836538343348347,-2.343997197289085,0.08858949582048581
1.845015419179476,-2.357166267936982,0.0231382318201554
1.853531623414814,-2.416327150895688,0.02620802639637532
1.86208713666287,-2.39173634665897,0.07646498140445601
1.870682140365802,-2.364470072765917,0.1004241685266969
1.87931681680327,-2.334707777628166,0.0617041428677001
1.887991349096295,-2.151246489231786,-0.003700246013163877
1.896705921211148,-2.216874712013408,-0.01846709336813035
1.90546071796325,-2.261475685290293,0.05317320448876472
1.914255925021088,-2.260973903933507,0.03725172505606622
1.923091728910159,-2.177595857357256,0.01800135531894398
1.931968317016926,-2.19385894228433,-0.007675451174975478
1.940885877592779,-2.189081311525172,0.02278172745400298
1.949844599758048,-2.203209962372151,-0.005430427349750744
1.958844673505991,-2.233483864813979,0.03506640274028427
1.967886289706847,-2.257106469451995,0.06968566964670231
1.976969640111862,-2.185867567830343,-0.003340980015053674
1.986094917357372,-2.228317203529539,-0.0347056038595781
1.995262314968881,-2.208575508249434,0.01742870698747367
2.004472027365163,-2.205437974967219,0.01988130790904563
2.01372424986239,-2.164760938792354,0.02266061357553895
2.023019178678274,-2.107540935234829,0.02769588006864865
2.032357010936223,-2.111225096291677,0.00459775926863415
2.04173794466953,-2.089603623677901,0.001128588986997414
2.051162178825567,-2.059206965857734,-0.02098825770640644
2.060629913270003,-2.090056039227662,-0.02584999301928548
2.070141348791044,-2.090126246040043,-0.0150439162310434
2.079696687103698,-2.113122977138573,0.03086876964703578
2.089296130854041,-2.114489665176249,-0.0113209669942762
2.098939883623524,-2.133717440973963,-0.006225083662243946
2.108628149933291,-2.188068672007989,0.07430901083441199
2.118361135248504,-2.199750524859872,0.0726584649498534
2.128139045982714,-2.181391527264151,0.04954783195088908
2.137962089502235,-2.13643717269212,0.02528015006703299
2.147830474130536,-2.034876667646323,0.01799983616768941
2.157744409152667,-2.03869271553762,0.06303941931051327
2.167704104819696,-1.874886274798731,-0.02838442063327307
2.177709772353162,-1.897917739578699,-0.05024475294770525
2.187761623949554,-1.979526674479235,-0.0272256029134752
2.197859872784827,-2.006050975109036,-0.003159428864051961
2.208004733018901,-2.009326561987424,0.03038821253405644
2.218196419800219,-1.975424230129902,-0.03550310646528132
2.228435149270305,-1.964833532493418,0.02811908015518227
2.238721138568343,-1.922466582064215,-0.02734011722140295
2.249054605835783,-1.970661826233707,-0.01706705765380434
2.259435770220981,-2.000732634482138,-0.02418726066166244
2.269864851883824,-2.005945797029793,0.006854895444774911
2.280342072000419,-2.044073405874816,0.03426663194774449
2.290867652767774,-1.965465541745711,0.004418402133254062
2.301441817408512,-1.943448247999486,0.0005703040477840204
2.312064790175596,-1.948774755145459,-0.04266208665575277
2.32273679635711,-1.913296507356976,-0.0135862072395696
2.333458062281005,-1.870687309883444,-0.008178128334719759
2.344228815319922,-1.844115493386993,-0.04794727139787369
2.355049283896011,-1.856513721066634,-0.01074926285896538
2.365919697485761,-1.84968445729963,0.001746237075749946
2.376840286624878,-1.863995860421386,-0.04834433314022135
2.387811282913181,-1.869418460518687,0.03953258412023786
2.398832919019493,-1.865401943203157,-0.03211513826304824
2.409905428686596,-1.853994006135279,0.0491352791797909
2.42102904673618,-1.823114841864179,0.01507211215444215
2.432204009073819,-1.837583446341436,-0.03239051875922172
2.443430552693974,-1.77680223946498,-0.07471221295702435
2.454708915685034,-1.843950344462974,0.01651744172495739
2.466039337234341,-1.805814125387662,-0.07857037411766044
2.477422057633286,-1.786392194124374,0.07310287546621907
2.488857318282393,-1.704658362742679,-0.00364205992016764
2.500345361696435,-1.760855281692511,-0.01639491998773224
2.511886431509582,-1.779019542465492,-0.01096923856752596
2.523480772480578,-1.742909409661618,-0.04703923700068913
2.53512863049791,-1.769263524376456,-0.06669018593518672
2.546830252585042,-1.768347383472075,-0.03608344833413923
2.558585886905648,-1.641525490952628,-0.02483682765948458
2.570395782768867,-1.551286573518606,-0.06041608442950519
2.582260190634598,-1.625158337338035,-0.04997557824906451
2.594179362118818,-1.657850878822371,-0.08698390967764347
2.606153549998897,-1.689107049391373,-0.03533893546714317
2.618183008218987,-1.782032453400542,0.01140084480912407
2.630267991895384,-1.739426337828871,0.01414801959958822
2.64240875732195,-1.693985163652008,0.006233573639022438
2.654605561975542,-1.710184546154536,-0.04462290023801074
2.666858664521483,-1.670684415804609,0.04598454311465616
2.679168324819034,-1.669438744995717,-0.06552315617761906
2.691534803926916,-1.711929592201766,0.04053766098621736
2.703958364108846,-1.667724806715869,-0.01124596529999167
2.716439268839086,-1.564466167366451,0.0001178424454622018
2.728977782808043,-1.557646271411828,-0.07185371431452836
2.741574171927887,-1.587572196211713,-0.02479032193915032
2.754228703338169,-1.642184261779128,-0.0102013620546586
2.766941645411513,-1.679874372180766,-0.04764141428622093
2.779713267759291,-1.63945658979931,-0.01508339625035404
2.792543841237342,-1.572620727773887,-0.04047910984929359
2.805433637951716,-1.513526687377244,-0.09921039341341498
2.818382931264458,-1.501601943966096,-0.08352392596570724
2.831391995799382,-1.523549430373081,-0.03613460696752213
2.844461107447917,-1.480919741951813,-0.04158244776391484
2.85759054337495,-1.541051846331683,-0.06093006591521544
2.870780582024695,-1.470370245484394,-0.09329969997000376
2.884031503126609,-1.472253174712982,-0.07843562642241864
2.897343587701327,-1.510984769242193,-0.0919336614048234
2.910717118066608,-1.521144864100697,-0.005559867566219623
2.924152377843336,-1.546855792091002,-0.0478511755961506
2.937649651961534,-1.516404867466525,-0.01597095760883249
2.95120922666639,-1.490269238146566,-0.04767391123475329
2.964831389524345,-1.470731652260391,0.005219491666064613
2.978516429429194,-1.487383780131474,-0.07330810965369494
2.992264636608192,-1.472834010803216,-0.03460977749770677
3.006076302628232,-1.495808510755503,-0.02715753358285156
3.019951720402019,-1.453265113788595,-0.02823693734893595
3.033891184194275,-1.478053165484993,-0.05367156566191511
3.047894989627986,-1.446321730428129,-0.06963032492728871
3.061963433690682,-1.493051247908296,-0.02759626270508875
3.076096814740711,-1.499505488909835,-0.00145880866813286
3.090295432513592,-1.483717466127644,-0.03214298224067136
3.104559588128359,-1.490324943192373,-0.1063623440781427
3.118889584093939,-1.463471383884173,-0.02254690661083814
3.133285724315589,-1.459192217898812,-0.06314065471944463
3.14774831410132,-1.424288767394863,-0.04427889263455853
3.162277660168383,-1.440764457440258,-0.02763364702134652
3.176874070649772,-1.457150924125582,-0.05912157675801666
3.191537855100765,-1.455458144126194,-0.06785825699603265
3.206269324505468,-1.445343923246867,-0.04278531552469644
3.221068791283438,-1.434534883818945,-0.04325646760850077
3.235936569296288,-1.416038675274385,-0.00848455724784003
3.250872973854347,-1.39161333998173,-0.04612297120949904
3.26587832172336,-1.381496430456066,-0.100523065067307
3.28095293113119,-1.392480726276578,-0.03666783680000663
3.296097121774579,-1.394442486832042,-0.02588479565194035
3.311311214825914,-1.381268571103775,-0.007010267989570051
3.326595532940047,-1.357965954724248,-0.1020843342478841
3.341950400261146,-1.32103355712242,-0.04892667498955916
3.357376142429549,-1.320655174512102,-0.03560588993605052
3.372873086588689,-1.314788256664926,-0.1142961774705071
3.388441561392027,-1.33529409447702,-0.1043740527919113
3.404081897010013,-1.311345803561104,-0.08843389511773125
3.41979442513709,-1.289756270810436,-0.04526592152578246
3.43557947899875,-1.33309044616752,-0.04472875933718967
3.451437393358564,-1.306508020661877,-0.05579052370518411
3.467368504525317,-1.339024909695198,-0.07133897507731035
3.48337315036012,-1.337572923969876,-0.06017917774418891
3.499451670283577,-1.309793051348521,-0.05668012122262489
3.515604405282983,-1.319251284775587,-0.04803442981261696
3.531831697919574,-1.321456184108694,-0.1066273447243304
3.548133892335757,-1.313953568020562,-0.05051946621470904
3.564511334262443,-1.309936720359557,-0.09329362531386209
3.580964371026362,-1.31477365570659,-0.03355364305181752
3.597493351557427,-1.330622581077017,-0.06830998151053791
3.614098626396135,-1.294675278787151,-0.09392239862651763
3.630780547701018,-1.305157958339493,-0.02202169052955583
3.64753946925608,-1.310997593014984,-0.05407174687005067
3.664375746478333,-1.307845708566214,-0.03018605850527223
3.681289736425317,-1.262579502978419,-0.01869753364860571
3.698281797802666,-1.255795806987895,-0.002487193144789401
3.715352290971728,-1.234905300795771,-0.07658760343412752
3.73250157795721,-1.246974083329128,-0.0007226800211697082
3.749730022454838,-1.205083851945854,-0.07279250084816624
3.767037989839089,-1.222034787390456,-0.09544261589741154
3.784425847170935,-1.157655858288578,-0.01243726442552884
3.801893963205617,-1.138372144401,-0.129627105281088
3.819442708400468,-1.133387283804008,-0.1127681298313803
3.837072454922792,-1.139886514324673,-0.078192184541507
3.854783576657721,-1.113978985158745,-0.03703258679573196
3.872576449216173,-1.158147798863582,-0.0705830868901316
3.890451449942809,-1.183886843208189,-0.07906071266976777
3.908408957924025,-1.164123289311345,-0.04691338768862607
3.926449353996001,-1.14447266574047,-0.01722234428116565
3.944573020752789,-1.186868900046087,-0.003699480458067228
3.962780342554397,-1.208760707154237,-0.01926829177676836
3.981071705534974,-1.17357942951344,-0.01652529718288065
3.999447497610977,-1.155278806477209,0.05511996155559018
4.017908108489404,-1.165674841968801,-0.01366400313926874
4.036453929676053,-1.185379828855166,-0.02583807239926728
4.055085354483843,-1.213159452732568,-0.06007811099465243
4.07380277804113,-1.149375405785017,-0.05603755749540276
4.09260659730011,-1.129113938055075,-0.05218070216847082
4.111497211045225,-1.105777075604612,-0.09209911173471141
4.13047501990162,-1.069701415692858,-0.01366946844112249
4.149540426343632,-1.095348866478225,-0.0748042556596431
4.16869383470336,-1.069031435997007,-0.06615181688434291
4.187935651179187,-1.131142183885202,-0.06862580112209571
4.207266283844442,-1.135756708837086,-0.01413202428425109
4.226686142656034,-1.080988938630505,-0.07025359519747099
4.246195639463135,-1.044175363735789,-0.08108698240915402
4.265795188015931,-1.07786262234551,-0.09367748955713395
4.285485203974401,-1.092472265304573,0.004390964683658183
4.30526610491711,-1.10037677805975,-0.02527024375221743
4.325138310350089,-1.073501003470491,-0.007970348867019084
4.345102241715718,-1.056353227238771,-0.02505833631713017
4.365158322401665,-1.078986702241358,-0.05448325446184299
4.385306977749861,-1.05188353703367,-0.0384597187983502
4.405548635065538,-1.038418598624632,-0.04735455075969242
4.42588372362627,-1.06370776697862,-0.0723162430763935
4.446312674691089,-1.075650867537704,-0.04676165380970154
4.466835921509634,-1.015948825992756,-0.04624777071615682
4.487453899331328,-1.05637285784802,0.01216169429528691
4.508167045414605,-1.037164082663571,0.03771776082223255
4.528975799036213,-1.050670399997831,-0.02023468125332784
4.549880601500489,-1.066468003404494,-0.04032103005752674
4.570881896148753,-1.033370914313792,0.02667345673444288
4.591980128368689,-1.039277329965897,-0.02437051166540982
4.6131757456038,-1.003251947762418,-0.01250280395174741
4.634469197362884,-1.004154536057124,-0.0424265557492518
4.655860935229596,-1.006731220590555,-0.04100001400507836
4.677351412871986,-1.014740224013791,0.04594325106789654
4.698941086052156,-0.9817537210988174,-0.02481397832835341
4.72063041263591,-1.05751342493824,0.004836921087246537
4.742419852602453,-1.049780266735599,-0.004116849205416884
4.764309868054161,-1.049880410950145,-0.006197316377324569
4.786300923226389,-1.040118203141298,-0.0260619452517119
4.80839348449729,-1.03530932536645,0.06263861381875202
4.830588020397728,-1.060793309961725,0.08896448392376044
4.852885001621215,-1.024069325956876,-0.009297817493660432
4.87528490103387,-1.006726514007204,0.07018268835486197
4.897788193684466,-1.011780218130939,-0.01645134837559681
4.920395356814517,-0.9897767934822166,0.02046890545526026
4.943106869868359,-0.9067125839597414,-0.03384009575168534
4.965923214503363,-0.9540273516550769,0.01049272264566525
4.988844874600127,-1.008556724155907,-0.02526802935603101
5.01187233627273,-1.033460718737993,0.09046325923063492
5.035006087879053,-0.9703619054469881,0.05463314835778021
5.058246620031148,-0.9794696070344761,0.07645635046898747
5.08159442560561,-1.014043467404966,0.01608173019192805
5.105049999754065,-0.9827980476174856,0.07249199478002311
5.128613839913653,-0.9435256583304021,-0.02151108812181235
5.152286445817572,-0.977070465211123,0.03173067765878557
5.176068319505681,-0.9519430689469195,-0.03161973622709979
5.199959965335167,-0.9276865243798166,0.09928640771565433
5.223961889991203,-0.9371023165621608,0.05034451710432819
5.248074602497728,-0.9241735041538928,0.02053703018711417
5.272298614228232,-0.9121166131919516,-0.03701079010531316
5.296634438916586,-0.9180589181441022,0.05274676450179072
5.321082592667947,-0.9236586788119344,0.0587832108826376
5.345643593969725,-0.9657881110960487,0.001683343702808315
5.370317963702532,-0.9283945477823429,0.04990052962649827
5.395106225151279,-0.9163363020067796,0.0394620795765448
5.420008904016244,-0.9583410109479797,0.08134599662372466
5.445026528424214,-0.9303503052350921,0.04126953038183956
5.470159628939721,-0.9383152008081136,0.06534003099062602
5.495408738576254,-0.8892326995724785,0.001465933085768256
5.520774392807579,-0.913606979741526,0.140820494169688
5.54625712957911,-0.9207822760617694,0.09925547611462093
5.571857489319304,-0.9068062551026067,0.1316310358184882
5.597576014951104,-0.9126098733577284,0.1079303085688252
5.623413251903497,-0.9223790745345583,0.09797569634102388
5.649369748123029,-0.9141398900094835,0.0918510139211719
5.675446054085477,-0.90959912450406,0.05569575190844489
5.701642722807478,-0.9353099126225463,0.06449158073088768
5.727960309858292,-0.9347421231440871,0.1485987659760681
5.754399373371577,-0.8898111358302405,0.1426313499419907
5.780960474057187,-0.8854873746901193,0.09740454262655618
5.807644175213123,-0.7941529264146729,0.1099711707001063
5.834451042737453,-0.578878365224398,-0.08906236061415029
5.861381645140291,-0.5607146129572428,-0.1071940202482438
5.88843655355589,-0.5622825220902199,-0.1233643925858416
5.915616341754749,-0.6244957482030623,-0.1014949870163235
5.942921586155733,-0.6460129547016514,-0.0686125454236084
5.970352865838373,-0.6203258689371803,0.03082060705618517
5.9979107625551,-0.6119188565582889,-0.05442223388335776
6.02559586074358,-0.6298772889596587,-0.08239431532331309
6.053408747539136,-0.6233433025216966,-0.04245893890779939
6.081350012787182,-0.6855340283162656,0.002533565236873869
6.109420249055726,-0.7016654389268423,0.02999711796069704
6.137620051647946,-0.705549512733086,0.07174211143445675
6.165950018614822,-0.7150300990387249,0.06143831135720745
6.194410750767818,-0.7193500761128723,0.08692414196983123
6.223002851691595,-0.7122781572905821,0.02267417060826915
6.251726927756862,-0.7553463566889349,0.06443298956808974
6.280583588133187,-0.7895777759958872,0.1249158600687963
6.309573444801936,-0.7848014164083164,0.1424846197668757
6.33869711256927,-0.8120033116531387,0.125546615017889
6.367955209079161,-0.809776557575425,0.1328488459515
6.397348354826482,-0.8033715917492374,0.1946662941072077
6.4268771731702,-0.8007157168680163,0.1273400193424123
6.456542290346563,-0.8044957152663348,0.2087594043648977
6.486344335482388,-0.833893743281642,0.2092481091000735
6.516283940608427,-0.8600962350742082,0.2544372437758611
6.546361740672753,-0.8528836244795966,0.2109782111917582
6.576578373554206,-0.8469037758255542,0.2367410492223598
6.606934480075965,-0.8488417216764871,0.3100385160927033
6.637430704019097,-0.8365294245476649,0.2688275815144578
6.668067692136225,-0.8527495127220179,0.2407664005964705
6.698846094165265,-0.8013005851440712,0.1923240898214775
6.729766562843182,-0.7930239130416726,0.1444202751453787
6.760829753919818,-0.7699179773999412,0.2995584147848547
6.79203632617185,-0.7346509399042673,0.1702952520637382
6.823386941416704,-0.7536052622206872,0.2595949856982998
6.854882264526621,-0.7667000998624687,0.2446636930258421
6.886522963442762,-0.7549741461971492,0.2750073584770192
6.918309709189369,-0.7626707662190124,0.2571661510355696
6.950243175887969,-0.7918650075939435,0.3031114171657237
6.982324040771719,-0.798827461502208,0.318256914164607
7.014552984199721,-0.7920877380441377,0.2959338515968568
7.046930689671474,-0.777723485558467,0.3459465619641833
7.07945784384138,-0.7832466127454578,0.4129490588827558
7.112135136533295,-0.8091226342744351,0.3234393008211782
7.144963260755135,-0.8195114738823921,0.4137249234563285
7.177942912713622,-0.8263679139629385,0.3421576557077515
7.211074791829005,-0.7976323790835858,0.3152622418272557
7.244359600749906,-0.7773461944827166,0.3106690527380351
7.277798045368242,-0.7782806197184504,0.3622508825476203
7.31139083483418,-0.7567472097248151,0.3930983847012897
7.345138681571151,-0.7963806644162519,0.3850596052133994
7.379042301291015,-0.7852065529914108,0.4067593787453347
7.413102413009184,-0.7893116363864595,0.41240221535827
7.447319739059895,-0.8030238119868029,0.4210833263354345
7.481695005111545,-0.8091214072969324,0.4523455490043808
7.51622894018206,-0.8236155547454795,0.4324833376962118
7.550922276654342,-0.8272256658530014,0.4736832754031468
7.585775750291844,-0.8259285517230091,0.4835422339535
7.62079010025413,-0.783417090530163,0.4705576407050671
7.655966069112569,-0.7706200157335923,0.4047864170452513
7.691304402866098,-0.766673063599424,0.4600620933455608
7.72680585095703,-0.7412143249146262,0.4133333121849176
7.76247116628692,-0.7381595559482413,0.5219719969619518
7.798301105232593,-0.7159382149419357,0.5043927730439748
7.834296427662129,-0.7066091520484951,0.4126407441992512
7.870457896950994,-0.7484419382738665,0.538063112046812
7.906786279998252,-0.7366869815250285,0.4516402267321666
7.943282347242821,-0.711860417345636,0.4388462865988174
7.979946872679768,-0.6971263193881705,0.4326171842985502
8.016780633876797,-0.7032970349818377,0.4936084199235893
8.053784411990677,-0.7454482019823248,0.525065964106993
8.090958991783829,-0.7170635108875978,0.5828092282005599
8.128305161640995,-0.7157155803689753,0.5579605697363093
8.165823713585931,-0.7330096136934854,0.502526533888016
8.203515443298185,-0.7377479832001975,0.6372634299337534
8.24138115013003,-0.7222107613367225,0.5663147685412255
8.279421637123352,-0.7201528863956396,0.6057059693990254
8.317637711026718,-0.7382902934625486,0.5755429220424304
8.356030182312484,-0.7101100636995492,0.5887574364538182
8.394599865193982,-0.6208019969441404,0.5114707749640104
8.433347577642758,-0.6543583649395511,0.4642110996137703
8.472274141405972,-0.663943672219926,0.5555207779943672
8.511380382023777,-0.6664555555814784,0.5018456673871299
8.550667128846841,-0.6657351035688942,0.5630315712282083
8.59013521505396,-0.6366362054990684,0.5744141253018569
8.62978547766971,-0.6185033897649935,0.4681306621025776
8.669618757582169,-0.6459530207086682,0.4880550539142234
8.709635899560816,-0.6528897712601324,0.6742246116702972
8.749837752274374,-0.6339322733427648,0.5717134608603232
8.790225168308851,-0.6249200197045468,0.6486106978503443
8.830799004185632,-0.6227322518000152,0.7032811128028769
8.871560120379616,-0.5890025462142512,0.6074246312937817
8.912509381337459,-0.5861877525741334,0.6552513875095087
8.953647655495946,-0.6054245174820253,0.680268350988797
8.994975815300364,-0.5964311251169218,0.6608517749032892
9.036494737223023,-0.6150347582892519,0.6302794104224958
9.07820530178186,-0.6081482040669923,0.6651109888355649
9.120108393559105,-0.5895492164294294,0.6478805443056217
9.162204901220001,-0.5825787710432022,0.7735823409389013
9.204495717531721,-0.5983579063123637,0.7129807108094202
9.246981739382239,-0.607997441738239,0.650415079787507
9.289663867799373,-0.619040292874187,0.819011866856556
9.332543007969916,-0.6397069871118293,0.7832430566315196
9.375620069258812,-0.6356185336819919,0.8155498432184345
9.418895965228417,-0.6495884352208823,0.8720864759494447
9.462371613657929,-0.6530152394560615,0.7897939690412841
9.50604793656283,-0.6120893176767331,0.8195383488821335
9.549925860214369,-0.6121420000756722,0.876612315477665
9.594006315159337,-0.6267562157307089,0.8120138834408124
9.638290236239714,-0.5946753411099602,0.7663372944120397
9.682778562612496,-0.6043478268854775,0.8416055929876904
9.72747223776965,-0.6192259446654146,0.9241299941897765
9.772372209558123,-0.6224797299537601,0.8428105653430649
9.817479430199853,-0.6114774190267431,0.9160268681397383
9.862794856312108,-0.6185297022353728,0.9176764782879729
9.908319448927685,-0.628993359396996,0.9162394873496424
9.954054173515276,-0.6409480338374671,0.9207020524136524
10,-0.640924302734195,0.9853058722077321
10.04615790278396,-0.6639280930958509,0.9620391506165902
10.09252886076685,-0.6561243681573681,1.094926709671459
10.13911385736679,-0.6586117069652887,1.058333578335905
10.18591388054118,-0.6499725364664373,1.01306604774129
10.23292992280755,-0.6445995090946317,1.050802811892254
10.28016298126474,-0.6211500238615484,1.144564438215127
10.32761405761399,-0.6517622038796521,1.111719961850937
10.37528415818013,-0.6210236840535572,1.02295114100346
10.42317429393304,-0.6498999354468242,1.094983033023624
10.47128548050901,-0.6045718307765606,1.163795544525588
10.51961873823224,-0.6281997125203866,1.182021651867615
10.56817509213659,-0.6032062579304917,1.064426528300231
10.61695557198726,-0.5970451773968208,1.094212221380666
10.66596121230259,-0.5793694084900929,1.13490467607026
10.71519305237607,-0.6017413479757074,1.236184642938014
10.76465213629836,-0.6121657505208649,1.205110213712885
10.81433951297939,-0.6266315776039519,1.300113956169156
