#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 11:34:34.395

Time (s),Channel 2 (V)
-0.7498497133052632,-1.49320372492834
-0.7496666033052631,-1.49320372492834
-0.7494834933052631,-1.492866422268903
-0.7493003833052632,-1.492866422268903
-0.7491172733052631,-1.492866422268903
-0.7489341633052632,-1.49320372492834
-0.7487510533052631,-1.492866422268903
-0.7485679433052631,-1.49320372492834
-0.7483848333052632,-1.492866422268903
-0.7482017233052631,-1.49320372492834
-0.7480186133052631,-1.492866422268903
-0.7478355033052632,-1.492866422268903
-0.7476523933052631,-1.492866422268903
-0.7474692833052632,-1.492866422268903
-0.7472861733052631,-1.49320372492834
-0.7471030633052631,-1.49320372492834
-0.7469199533052632,-1.49320372492834
-0.7467368433052631,-1.49320372492834
-0.7465537333052631,-1.49320372492834
-0.7463706233052632,-1.49320372492834
-0.7461875133052631,-1.49320372492834
-0.7460044033052632,-1.492866422268903
-0.7458212933052631,-1.49320372492834
-0.7456381833052631,-1.49320372492834
-0.7454550733052632,-1.493541027587778
-0.7452719633052631,-1.49320372492834
-0.7450888533052631,-1.492866422268903
-0.7449057433052632,-1.492866422268903
-0.7447226333052631,-1.492866422268903
-0.7445395233052632,-1.492529119609465
-0.7443564133052631,-1.49320372492834
-0.7441733033052631,-1.49320372492834
-0.7439901933052632,-1.492866422268903
-0.7438070833052631,-1.49320372492834
-0.7436239733052631,-1.492866422268903
-0.7434408633052632,-1.492866422268903
-0.7432577533052631,-1.492866422268903
-0.7430746433052632,-1.492529119609465
-0.7428915333052631,-1.492866422268903
-0.7427084233052631,-1.492866422268903
-0.7425253133052632,-1.492866422268903
-0.7423422033052631,-1.492529119609465
-0.7421590933052632,-1.492866422268903
-0.7419759833052632,-1.492866422268903
-0.7417928733052631,-1.492866422268903
-0.7416097633052632,-1.492866422268903
-0.7414266533052631,-1.492866422268903
-0.7412435433052631,-1.492866422268903
-0.7410604333052632,-1.492866422268903
-0.7408773233052631,-1.492866422268903
-0.7406942133052632,-1.492866422268903
-0.7405111033052632,-1.49320372492834
-0.7403279933052631,-1.49320372492834
-0.7401448833052632,-1.49320372492834
-0.7399617733052631,-1.492866422268903
-0.7397786633052631,-1.49320372492834
-0.7395955533052632,-1.493541027587778
-0.7394124433052631,-1.493541027587778
-0.7392293333052632,-1.49320372492834
-0.7390462233052632,-1.493541027587778
-0.7388631133052631,-1.49320372492834
-0.7386800033052632,-1.49320372492834
-0.7384968933052631,-1.492866422268903
-0.7383137833052631,-1.49320372492834
-0.7381306733052632,-1.492866422268903
-0.7379475633052631,-1.492866422268903
-0.7377644533052632,-1.492866422268903
-0.7375813433052631,-1.49320372492834
-0.7373982333052631,-1.492866422268903
-0.7372151233052632,-1.49320372492834
-0.7370320133052631,-1.49320372492834
-0.7368489033052631,-1.492866422268903
-0.7366657933052632,-1.492866422268903
-0.7364826833052631,-1.49320372492834
-0.7362995733052632,-1.492866422268903
-0.7361164633052631,-1.49320372492834
-0.7359333533052631,-1.492866422268903
-0.7357502433052632,-1.492866422268903
-0.7355671333052631,-1.492866422268903
-0.7353840233052631,-1.49320372492834
-0.7352009133052632,-1.49320372492834
-0.7350178033052631,-1.492529119609465
-0.7348346933052632,-1.492866422268903
-0.7346515833052631,-1.492866422268903
-0.7344684733052631,-1.492866422268903
-0.7342853633052632,-1.492866422268903
-0.7341022533052631,-1.492529119609465
-0.7339191433052631,-1.492866422268903
-0.7337360333052632,-1.493541027587778
-0.7335529233052631,-1.49320372492834
-0.7333698133052632,-1.49320372492834
-0.7331867033052631,-1.492866422268903
-0.7330035933052631,-1.492866422268903
-0.7328204833052632,-1.49320372492834
-0.7326373733052631,-1.492866422268903
-0.7324542633052631,-1.49320372492834
-0.7322711533052632,-1.493541027587778
-0.7320880433052631,-1.49320372492834
-0.7319049333052632,-1.49320372492834
-0.7317218233052631,-1.49320372492834
-0.7315387133052631,-1.49320372492834
-0.7313556033052632,-1.49320372492834
-0.7311724933052631,-1.493541027587778
-0.7309893833052632,-1.49320372492834
-0.7308062733052632,-1.49320372492834
-0.7306231633052631,-1.49320372492834
-0.7304400533052632,-1.492866422268903
-0.7302569433052631,-1.49320372492834
-0.7300738333052631,-1.492866422268903
-0.7298907233052632,-1.492866422268903
-0.7297076133052631,-1.49320372492834
-0.7295245033052632,-1.49320372492834
-0.7293413933052632,-1.492866422268903
-0.7291582833052631,-1.49320372492834
-0.7289751733052632,-1.49320372492834
-0.7287920633052631,-1.49320372492834
-0.7286089533052631,-1.492866422268903
-0.7284258433052632,-1.492866422268903
-0.7282427333052631,-1.492866422268903
-0.7280596233052632,-1.49320372492834
-0.7278765133052632,-1.49320372492834
-0.7276934033052631,-1.49320372492834
-0.7275102933052632,-1.492866422268903
-0.7273271833052631,-1.492866422268903
-0.7271440733052631,-1.492866422268903
-0.7269609633052632,-1.49320372492834
-0.7267778533052631,-1.492866422268903
-0.7265947433052632,-1.49320372492834
-0.7264116333052631,-1.493541027587778
-0.7262285233052631,-1.493541027587778
-0.7260454133052632,-1.49320372492834
-0.7258623033052631,-1.492866422268903
-0.7256791933052631,-1.49320372492834
-0.7254960833052632,-1.492866422268903
-0.7253129733052631,-1.49320372492834
-0.7251298633052632,-1.493541027587778
-0.7249467533052631,-1.49320372492834
-0.7247636433052631,-1.49320372492834
-0.7245805333052632,-1.492866422268903
-0.7243974233052631,-1.492529119609465
-0.7242143133052631,-1.49320372492834
-0.7240312033052632,-1.49320372492834
-0.7238480933052631,-1.49320372492834
-0.7236649833052632,-1.49320372492834
-0.7234818733052631,-1.492866422268903
-0.7232987633052631,-1.492866422268903
-0.7231156533052632,-1.49320372492834
-0.7229325433052631,-1.492866422268903
-0.7227494333052631,-1.49320372492834
-0.7225663233052632,-1.49320372492834
-0.7223832133052631,-1.492866422268903
-0.7222001033052632,-1.49320372492834
-0.7220169933052631,-1.49320372492834
-0.7218338833052631,-1.49320372492834
-0.7216507733052632,-1.49320372492834
-0.7214676633052631,-1.492866422268903
-0.7212845533052631,-1.49320372492834
-0.7211014433052632,-1.492866422268903
-0.7209183333052631,-1.492866422268903
-0.7207352233052632,-1.492866422268903
-0.7205521133052631,-1.492866422268903
-0.7203690033052631,-1.492866422268903
-0.7201858933052632,-1.492866422268903
-0.7200027833052631,-1.49320372492834
-0.7198196733052632,-1.49320372492834
-0.7196365633052632,-1.493541027587778
-0.7194534533052631,-1.493541027587778
-0.7192703433052632,-1.49320372492834
-0.7190872333052631,-1.49320372492834
-0.7189041233052631,-1.49320372492834
-0.7187210133052632,-1.49320372492834
-0.7185379033052631,-1.492866422268903
-0.7183547933052632,-1.492866422268903
-0.7181716833052632,-1.492866422268903
-0.7179885733052631,-1.49320372492834
-0.7178054633052632,-1.492866422268903
-0.7176223533052631,-1.492866422268903
-0.7174392433052631,-1.49320372492834
-0.7172561333052632,-1.49320372492834
-0.7170730233052631,-1.492866422268903
-0.7168899133052632,-1.492866422268903
-0.7167068033052632,-1.49320372492834
-0.7165236933052631,-1.49320372492834
-0.7163405833052632,-1.492866422268903
-0.7161574733052631,-1.492866422268903
-0.7159743633052631,-1.49320372492834
-0.7157912533052632,-1.49320372492834
-0.7156081433052631,-1.492866422268903
-0.7154250333052632,-1.49320372492834
-0.7152419233052631,-1.49320372492834
-0.7150588133052631,-1.492866422268903
-0.7148757033052632,-1.492866422268903
-0.7146925933052631,-1.49320372492834
-0.7145094833052631,-1.492866422268903
-0.7143263733052632,-1.49320372492834
-0.7141432633052631,-1.492529119609465
-0.7139601533052632,-1.492866422268903
-0.7137770433052631,-1.49320372492834
-0.7135939333052631,-1.49320372492834
-0.7134108233052632,-1.492529119609465
-0.7132277133052631,-1.49320372492834
-0.7130446033052631,-1.49320372492834
-0.7128614933052632,-1.49320372492834
-0.7126783833052631,-1.49320372492834
-0.7124952733052632,-1.493541027587778
-0.7123121633052631,-1.49320372492834
-0.7121290533052631,-1.49320372492834
-0.7119459433052632,-1.492866422268903
-0.7117628333052631,-1.492866422268903
-0.7115797233052631,-1.493541027587778
-0.7113966133052632,-1.492866422268903
-0.7112135033052631,-1.492866422268903
-0.7110303933052632,-1.493541027587778
-0.7108472833052631,-1.49320372492834
-0.7106641733052631,-1.49320372492834
-0.7104810633052632,-1.492866422268903
-0.7102979533052631,-1.49320372492834
-0.7101148433052631,-1.49320372492834
-0.7099317333052632,-1.492866422268903
-0.7097486233052631,-1.492866422268903
-0.7095655133052632,-1.492866422268903
-0.7093824033052631,-1.492866422268903
-0.7091992933052631,-1.492866422268903
-0.7090161833052632,-1.492866422268903
-0.7088330733052631,-1.49320372492834
-0.7086499633052632,-1.492866422268903
-0.7084668533052632,-1.492866422268903
-0.7082837433052631,-1.492866422268903
-0.7081006333052632,-1.49320372492834
-0.7079175233052631,-1.492866422268903
-0.7077344133052631,-1.492866422268903
-0.7075513033052632,-1.492866422268903
-0.7073681933052631,-1.49320372492834
-0.7071850833052632,-1.492866422268903
-0.7070019733052632,-1.492866422268903
-0.7068188633052631,-1.492866422268903
-0.7066357533052632,-1.49320372492834
-0.7064526433052631,-1.492529119609465
-0.7062695333052631,-1.492866422268903
-0.7060864233052632,-1.492866422268903
-0.7059033133052631,-1.492866422268903
-0.7057202033052632,-1.492866422268903
-0.7055370933052632,-1.49320372492834
-0.7053539833052631,-1.492866422268903
-0.7051708733052632,-1.492529119609465
-0.7049877633052631,-1.49320372492834
-0.7048046533052631,-1.492866422268903
-0.7046215433052632,-1.492866422268903
-0.7044384333052631,-1.492866422268903
-0.7042553233052632,-1.492866422268903
-0.7040722133052632,-1.492866422268903
-0.7038891033052631,-1.492866422268903
-0.7037059933052632,-1.49320372492834
