2140,2613
2062,2608
2002,2594
1919,2581
1832,2553
1763,2516
1694,248
1635,2443
1552,2379
1488,2301
1433,2236
1387,2154
1345,2076
1309,1975
1286,1878
1272,1795
1267,1685
1277,1575
1295,1483
1322,141
1364,1322
1391,1263
1446,1194
1497,1125
1552,107
1612,1019
1694,964
1763,932
1823,9
1906,868
1984,85
2071,831
2149,831
