2131,2613
2053,2604
1975,2594
1892,2567
1823,2539
1745,2503
1658,2461
1593,2402
1534,2351
1479,2296
1442,2259
1396,219
1359,2126
1322,2048
1300,1984
1277,1896
1258,1805
1254,1717
1244,1626
1263,1515
1290,1396
1345,1286
1382,1212
1419,1153
1465,1097
1534,1029
1598,964
1681,905
1777,859
1869,813
1961,79
2039,776
2099,767
2177,762
2259,762
2360,781
