2131,2613
2057,2613
1975,2594
1896,2571
1809,2539
1731,2498
1644,2457
1561,2383
1497,231
1437,2232
1396,2158
1359,2057
1332,1984
1309,1874
1304,1772
1300,1699
1304,1621
1318,1547
1350,1456
1387,1378
1423,1309
1791,1001
1469,1244
1543,1166
1598,1116
1649,1075
1708,1033
1860,964
1947,937
2030,914
2117,905
2190,909
