2080,2608
1975,2591
1860,2558
1772,2521
1699,2475
1607,2415
1534,2346
1469,2278
1414,2209
1364,2131
1332,2057
1286,1938
1254,1828
1244,1727
1240,1653
1240,1575
1254,1488
1281,1382
1313,1286
1355,1198
1414,1116
1460,1052
1529,987
1580,937
1662,868
1768,799
1837,758
1929,731
2002,712
2089,703
2167,693
