#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-05 17:05:51.213
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 501 mV/div Offset: 200 mV Attenuation: 1 X
#Math 1: Function: C2/217
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Math 1 (A)
-0.002420833333333333,1.846906030933789,0.002350399859314424
-0.002418333333333334,1.843219178895034,0.00227112596239596
-0.002415833333333333,1.843219178895033,0.002188743285206109
-0.002413333333333334,1.839532326856277,0.0021110237784233
-0.002410833333333333,1.839532326856275,0.002030195491369107
-0.002408333333333333,1.832158622778761,0.001949367204314914
-0.002405833333333334,1.832158622778761,0.001873202087667762
-0.002403333333333333,1.832158622778761,0.00178926502034229
-0.002400833333333334,1.832158622778761,0.001713099903695103
-0.002398333333333333,1.824784918701247,0.001635380396912259
-0.002395833333333334,1.824784918701247,0.001551443329586825
-0.002393333333333333,1.821098066662489,0.001478386993210914
-0.002390833333333334,1.817411214623734,0.001400667486428105
-0.002388333333333333,1.813724362584975,0.001321393589509568
-0.002385833333333333,1.806350658507459,0.001245228472862347
-0.002383333333333334,1.802663806468704,0.001169063356215194
-0.002380833333333333,1.798976954429946,0.001094452629703664
-0.002378333333333334,1.795290102391189,0.00102139629332779
-0.002375833333333333,1.795290102391189,0.000943676786544946
-0.002373333333333334,1.791603250352434,0.0008737292304404181
-0.002370833333333333,1.787916398313675,0.0008022272842001698
-0.002368333333333333,1.787916398313672,0.0007276165576886098
-0.002365833333333334,1.780542694236161,0.0006623321719910503
-0.002363333333333333,1.773168990158643,0.0005892758356151472
-0.002360833333333334,1.765795286081132,0.0005239914499175878
-0.002358333333333333,1.762108434042375,0.0004602614543556556
-0.002355833333333334,1.758421582003618,0.0003980858489293804
-0.002353333333333333,1.751047877926104,0.0003390190237744188
-0.002350833333333334,1.743674173848593,0.0002846153690264526
-0.002348333333333333,1.732613617732318,0.0002286573241427802
-0.002345833333333333,1.721553061616043,0.0001851344003443677
-0.002343333333333334,1.714179357538532,0.0001416114765459948
-0.002340833333333333,1.703118801422252,0.0001058605034258723
-0.002338333333333334,1.684684541228475,7.477270071274882e-05
-0.002335833333333333,1.669937133073446,4.990245854223871e-05
-0.002333333333333334,1.65887657695718,3.435855718567695e-05
-0.002330833333333333,1.640442316763389,2.036904596475794e-05
-0.002328333333333334,1.622008056569612,9.488315015164713e-06
-0.002325833333333333,1.607260648414575,1.716364336875354e-06
-0.002323333333333333,1.58882638822078,-4.501196205753589e-06
